,Review,Review_norm,review_tokens,review_tokens_SR
45,pengiriman sangat lambat sekali,pengiriman sangat lambat sekali,"['pengiriman', 'sangat', 'lambat', 'sekali']","['pengiriman', 'lambat']"
46,belum pakai terima sudah bocor tanya bagaimana tidak answer juga,belum pakai terima sudah bocor tanya bagaimana tidak answer juga,"['belum', 'pakai', 'terima', 'sudah', 'bocor', 'tanya', 'bagaimana', 'tidak', 'answer', 'juga']","['pakai', 'terima', 'bocor', 'answer']"
47,toko slow respon gak teliti sama sekali liat barang malas kalo ngga langsung liat chat komplain saya saya bakal jelek jelekin nih toko ke semua sosmed,toko slow respon enggak teliti sama sekali lihat barang malas kalo enggak langsung lihat chat komplain saya saya bakal jelek menjelekkan nih toko ke semua sosmed,"['toko', 'slow', 'respon', 'enggak', 'teliti', 'sama', 'sekali', 'lihat', 'barang', 'malas', 'kalo', 'enggak', 'langsung', 'lihat', 'chat', 'komplain', 'saya', 'saya', 'bakal', 'jelek', 'menjelekkan', 'nih', 'toko', 'ke', 'semua', 'sosmed']","['toko', 'slow', 'respon', 'teliti', 'lihat', 'barang', 'malas', 'kalo', 'langsung', 'lihat', 'chat', 'komplain', 'jelek', 'menjelekkan', 'nih', 'toko', 'sosmed']"
48,sy review jujur ya mslh respon penjual kurang sama sekali sy minta bantuan toped  baru direspon pengiriman sangat lambat sekali sy order lapak lain dng hr yg sama sdh dtg semua ini mlh msh diproses mslh paket kurang baik hanya kardus seadanya nanti sy video kan lalu kemasan produk terbilang spt asal an penutup plastiknya tdk rapi sama sekali dus produk tdk rapi lalu botol nya produk terbuat dr plastik ini review dr saya dan sy tdk puas,saya review jujur ya masalah respon penjual kurang sama sekali saya meminta bantuan toped  baru direspon pengiriman sangat lambat sekali saya order lapak lain dengan hari yang sama sudah datang semua ini malah masih diproses masalah paket kurang baik hanya kardus seadanya nanti saya video kan lalu kemasan produk terbilang seperti asal an penutup plastiknya tidak rapi sama sekali dus produk tidak rapi lalu botol nya produk terbuat dari plastik ini review dari saya dan saya tidak puas,"['saya', 'review', 'jujur', 'ya', 'masalah', 'respon', 'penjual', 'kurang', 'sama', 'sekali', 'saya', 'meminta', 'bantuan', 'toped', 'baru', 'direspon', 'pengiriman', 'sangat', 'lambat', 'sekali', 'saya', 'order', 'lapak', 'lain', 'dengan', 'hari', 'yang', 'sama', 'sudah', 'datang', 'semua', 'ini', 'malah', 'masih', 'diproses', 'masalah', 'paket', 'kurang', 'baik', 'hanya', 'kardus', 'seadanya', 'nanti', 'saya', 'video', 'kan', 'lalu', 'kemasan', 'produk', 'terbilang', 'seperti', 'asal', 'an', 'penutup', 'plastiknya', 'tidak', 'rapi', 'sama', 'sekali', 'dus', 'produk', 'tidak', 'rapi', 'lalu', 'botol', 'nya', 'produk', 'terbuat', 'dari', 'plastik', 'ini', 'review', 'dari', 'saya', 'dan', 'saya', 'tidak', 'puas']","['review', 'jujur', 'ya', 'respon', 'penjual', 'bantuan', 'toped', 'direspon', 'pengiriman', 'lambat', 'order', 'lapak', 'diproses', 'paket', 'kardus', 'seadanya', 'video', 'kemasan', 'produk', 'terbilang', 'an', 'penutup', 'plastiknya', 'rapi', 'dus', 'produk', 'rapi', 'botol', 'nya', 'produk', 'terbuat', 'plastik', 'review', 'puas']"
49,memang pearl horizon seperti ini ya tidak sesuai gambar buluk banget baru sekali ini belanja azarine dpt kualitas brg jlk,memang pearl horizon seperti ini ya tidak sesuai gambar buluk banget baru sekali ini belanja azarine dapat kualitas barang jlk,"['memang', 'pearl', 'horizon', 'seperti', 'ini', 'ya', 'tidak', 'sesuai', 'gambar', 'buluk', 'banget', 'baru', 'sekali', 'ini', 'belanja', 'azarine', 'dapat', 'kualitas', 'barang', 'jlk']","['pearl', 'horizon', 'ya', 'sesuai', 'gambar', 'buluk', 'banget', 'belanja', 'azarine', 'kualitas', 'barang', 'jlk']"
50,sangat kecewa limited editionnya hanha cream siang aja,sangat kecewa limited editionnya hanha cream siang saja,"['sangat', 'kecewa', 'limited', 'editionnya', 'hanha', 'cream', 'siang', 'saja']","['kecewa', 'limited', 'editionnya', 'hanha', 'cream', 'siang']"
51,cream siangnya juga ngga cocok gatal dan beruntusan muka ku perih sayang bgt baru dipakai kali masih tersisa banyak nih creamnya,cream siangnya juga enggak cocok gatal dan beruntusan muka ku perih sayang banget baru dipakai kali masih tersisa banyak nih creamnya,"['cream', 'siangnya', 'juga', 'enggak', 'cocok', 'gatal', 'dan', 'beruntusan', 'muka', 'ku', 'perih', 'sayang', 'banget', 'baru', 'dipakai', 'kali', 'masih', 'tersisa', 'banyak', 'nih', 'creamnya']","['cream', 'siangnya', 'cocok', 'gatal', 'beruntusan', 'muka', 'ku', 'perih', 'sayang', 'banget', 'dipakai', 'kali', 'tersisa', 'nih', 'creamnya']"
52,ekspektasi sdh tinggi sdh dipakai tapi ternyata pas aku coba kulit ku gatal dan beruntusan diaku ngga cocok seperti nya sayang bgt nih padahal baru dipakai sekali aja jadi masih utuh banyak bgt,ekspektasi sudah tinggi sudah dipakai tapi ternyata pas aku coba kulit ku gatal dan beruntusan diaku enggak cocok seperti nya sayang banget nih padahal baru dipakai sekali saja jadi masih utuh banyak banget,"['ekspektasi', 'sudah', 'tinggi', 'sudah', 'dipakai', 'tapi', 'ternyata', 'pas', 'aku', 'coba', 'kulit', 'ku', 'gatal', 'dan', 'beruntusan', 'diaku', 'enggak', 'cocok', 'seperti', 'nya', 'sayang', 'banget', 'nih', 'padahal', 'baru', 'dipakai', 'sekali', 'saja', 'jadi', 'masih', 'utuh', 'banyak', 'banget']","['ekspektasi', 'dipakai', 'pas', 'coba', 'kulit', 'ku', 'gatal', 'beruntusan', 'diaku', 'cocok', 'nya', 'sayang', 'banget', 'nih', 'dipakai', 'utuh', 'banget']"
53,beli blackhead remover mask tapi kenapa yg satu nya tinggal setengah kertas nya pun tinggal dikit juga sangat kecewa saya,beli blackhead remover mask tapi kenapa yang satu nya tinggal setengah kertas nya pun tinggal dikit juga sangat kecewa saya,"['beli', 'blackhead', 'remover', 'mask', 'tapi', 'kenapa', 'yang', 'satu', 'nya', 'tinggal', 'setengah', 'kertas', 'nya', 'pun', 'tinggal', 'dikit', 'juga', 'sangat', 'kecewa', 'saya']","['beli', 'blackhead', 'remover', 'mask', 'nya', 'tinggal', 'kertas', 'nya', 'tinggal', 'dikit', 'kecewa']"
54,parah ngaretnya pesan tgl estimasi datang tanggal  baru sampai tgl sore,parah ngaretnya pesan tanggal estimasi datang tanggal  baru sampai tanggal sore,"['parah', 'ngaretnya', 'pesan', 'tanggal', 'estimasi', 'datang', 'tanggal', 'baru', 'sampai', 'tanggal', 'sore']","['parah', 'ngaretnya', 'pesan', 'tanggal', 'estimasi', 'tanggal', 'tanggal', 'sore']"
55,barang kami terima pecah sayangnya saya tidak bisa upload video unboxingnya,barang kami terima pecah sayangnya saya tidak bisa upload video unboxingnya,"['barang', 'kami', 'terima', 'pecah', 'sayangnya', 'saya', 'tidak', 'bisa', 'upload', 'video', 'unboxingnya']","['barang', 'terima', 'pecah', 'sayangnya', 'upload', 'video', 'unboxingnya']"
56,sdikit ky dah dpkai,sedikit kaya deh dpkai,"['sedikit', 'kaya', 'deh', 'dpkai']","['kaya', 'deh', 'dpkai']"
57,saya pesan kamis jam pagi status order sudah dikonfirmasi tokopedia namun blm di terima oleh seller status tersebut tetap sama pada jumat sore saya memutuskan untuk tidak jadi beli dan mengajukan batal saya juga chat seller stelah ajukan batal untuk dibantu pembatalan saya rasa ajuan saya ini harusnya diterima karena seller blm menerima order saya status terakhir msh diterima tokopedia namun sabtu pagi yg terjadi ajuan batal saya di tolak dan seller pencet accept order saya mempertanyakan berulang kali mengapa ditolak seller berdalih karena sudah diproses padahal saya ajukan batal saat blm di proses berulang kali saya kasih rincian kapan saya ajukan batal dan kapan mreka proses tapi mereka tetap merasa mereka yg benar sampai pada akhirnya seller bilang kalau blm di konfirmasi seller pasti ajuan batal akan diterima setelah ucapan ini keluar saya tanya lagi lalu apa yang membuat seller menolak ajuan batal ketika saya ajukan sebelum konfirmasi seller tetapi seller berdalih sekarang barangnya sufah dikirim jadi tidak bisa batal saya juga tau itu saya mempertanyakan hal ini dari sebelum seller kirim berulang kali saya pertanyakan apa alasan seller menolak pengajuan batal di hari jumat padahal seller terima order baru sabtu semua ada history chat nya dan ada history rinciannya kapan tokopedia verifikasi pembayaran saya kapan saya ajukan batal dan kapan seller menolak pembatalan dan malah memproses order saya sangat kecewa dengan pelayanan toko ini saya chat dari kalimat baik sampe sudah tidak bisa ditahan lagi emosi saya karena seller tidak bisa menjawab pertanyaan saya alasan seller menolak pengajuan batal yg saya ajukan hari jumat sebelum seller terima orderan hari sabtu,saya pesan kamis jam pagi status order sudah dikonfirmasi tokopedia namun belum di terima oleh seller status tersebut tetap sama pada jumat sore saya memutuskan untuk tidak jadi beli dan mengajukan batal saya juga chat seller setelah ajukan batal untuk dibantu pembatalan saya rasa ajuan saya ini harusnya diterima karena seller belum menerima order saya status terakhir masih diterima tokopedia namun sabtu pagi yang terjadi ajuan batal saya di tolak dan seller pencet accept order saya mempertanyakan berulang kali mengapa ditolak seller berdalih karena sudah diproses padahal saya ajukan batal saat belum di proses berulang kali saya kasih rincian kapan saya ajukan batal dan kapan mereka proses tapi mereka tetap merasa mereka yang benar sampai pada akhirnya seller bilang kalau belum di konfirmasi seller pasti ajuan batal akan diterima setelah ucapan ini keluar saya tanya lagi lalu apa yang membuat seller menolak ajuan batal ketika saya ajukan sebelum konfirmasi seller tetapi seller berdalih sekarang barangnya sufah dikirim jadi tidak bisa batal saya juga tau itu saya mempertanyakan hal ini dari sebelum seller kirim berulang kali saya pertanyakan apa alasan seller menolak pengajuan batal di hari jumat padahal seller terima order baru sabtu semua ada history chat nya dan ada history rinciannya kapan tokopedia verifikasi pembayaran saya kapan saya ajukan batal dan kapan seller menolak pembatalan dan malah memproses order saya sangat kecewa dengan pelayanan toko ini saya chat dari kalimat baik sampai sudah tidak bisa ditahan lagi emosi saya karena seller tidak bisa menjawab pertanyaan saya alasan seller menolak pengajuan batal yang saya ajukan hari jumat sebelum seller terima orderan hari sabtu,"['saya', 'pesan', 'kamis', 'jam', 'pagi', 'status', 'order', 'sudah', 'dikonfirmasi', 'tokopedia', 'namun', 'belum', 'di', 'terima', 'oleh', 'seller', 'status', 'tersebut', 'tetap', 'sama', 'pada', 'jumat', 'sore', 'saya', 'memutuskan', 'untuk', 'tidak', 'jadi', 'beli', 'dan', 'mengajukan', 'batal', 'saya', 'juga', 'chat', 'seller', 'setelah', 'ajukan', 'batal', 'untuk', 'dibantu', 'pembatalan', 'saya', 'rasa', 'ajuan', 'saya', 'ini', 'harusnya', 'diterima', 'karena', 'seller', 'belum', 'menerima', 'order', 'saya', 'status', 'terakhir', 'masih', 'diterima', 'tokopedia', 'namun', 'sabtu', 'pagi', 'yang', 'terjadi', 'ajuan', 'batal', 'saya', 'di', 'tolak', 'dan', 'seller', 'pencet', 'accept', 'order', 'saya', 'mempertanyakan', 'berulang', 'kali', 'mengapa', 'ditolak', 'seller', 'berdalih', 'karena', 'sudah', 'diproses', 'padahal', 'saya', 'ajukan', 'batal', 'saat', 'belum', 'di', 'proses', 'berulang', 'kali', 'saya', 'kasih', 'rincian', 'kapan', 'saya', 'ajukan', 'batal', 'dan', 'kapan', 'mereka', 'proses', 'tapi', 'mereka', 'tetap', 'merasa', 'mereka', 'yang', 'benar', 'sampai', 'pada', 'akhirnya', 'seller', 'bilang', 'kalau', 'belum', 'di', 'konfirmasi', 'seller', 'pasti', 'ajuan', 'batal', 'akan', 'diterima', 'setelah', 'ucapan', 'ini', 'keluar', 'saya', 'tanya', 'lagi', 'lalu', 'apa', 'yang', 'membuat', 'seller', 'menolak', 'ajuan', 'batal', 'ketika', 'saya', 'ajukan', 'sebelum', 'konfirmasi', 'seller', 'tetapi', 'seller', 'berdalih', 'sekarang', 'barangnya', 'sufah', 'dikirim', 'jadi', 'tidak', 'bisa', 'batal', 'saya', 'juga', 'tau', 'itu', 'saya', 'mempertanyakan', 'hal', 'ini', 'dari', 'sebelum', 'seller', 'kirim', 'berulang', 'kali', 'saya', 'pertanyakan', 'apa', 'alasan', 'seller', 'menolak', 'pengajuan', 'batal', 'di', 'hari', 'jumat', 'padahal', 'seller', 'terima', 'order', 'baru', 'sabtu', 'semua', 'ada', 'history', 'chat', 'nya', 'dan', 'ada', 'history', 'rinciannya', 'kapan', 'tokopedia', 'verifikasi', 'pembayaran', 'saya', 'kapan', 'saya', 'ajukan', 'batal', 'dan', 'kapan', 'seller', 'menolak', 'pembatalan', 'dan', 'malah', 'memproses', 'order', 'saya', 'sangat', 'kecewa', 'dengan', 'pelayanan', 'toko', 'ini', 'saya', 'chat', 'dari', 'kalimat', 'baik', 'sampai', 'sudah', 'tidak', 'bisa', 'ditahan', 'lagi', 'emosi', 'saya', 'karena', 'seller', 'tidak', 'bisa', 'menjawab', 'pertanyaan', 'saya', 'alasan', 'seller', 'menolak', 'pengajuan', 'batal', 'yang', 'saya', 'ajukan', 'hari', 'jumat', 'sebelum', 'seller', 'terima', 'orderan', 'hari', 'sabtu']","['pesan', 'kamis', 'jam', 'pagi', 'status', 'order', 'dikonfirmasi', 'tokopedia', 'terima', 'seller', 'status', 'jumat', 'sore', 'memutuskan', 'beli', 'mengajukan', 'batal', 'chat', 'seller', 'ajukan', 'batal', 'dibantu', 'pembatalan', 'ajuan', 'diterima', 'seller', 'menerima', 'order', 'status', 'diterima', 'tokopedia', 'sabtu', 'pagi', 'ajuan', 'batal', 'tolak', 'seller', 'pencet', 'accept', 'order', 'berulang', 'kali', 'ditolak', 'seller', 'berdalih', 'diproses', 'ajukan', 'batal', 'proses', 'berulang', 'kali', 'kasih', 'rincian', 'ajukan', 'batal', 'proses', 'seller', 'bilang', 'konfirmasi', 'seller', 'ajuan', 'batal', 'diterima', 'ucapan', 'seller', 'menolak', 'ajuan', 'batal', 'ajukan', 'konfirmasi', 'seller', 'seller', 'berdalih', 'barangnya', 'sufah', 'dikirim', 'batal', 'tau', 'seller', 'kirim', 'berulang', 'kali', 'alasan', 'seller', 'menolak', 'pengajuan', 'batal', 'jumat', 'seller', 'terima', 'order', 'sabtu', 'history', 'chat', 'nya', 'history', 'rinciannya', 'tokopedia', 'verifikasi', 'pembayaran', 'ajukan', 'batal', 'seller', 'menolak', 'pembatalan', 'memproses', 'order', 'kecewa', 'pelayanan', 'toko', 'chat', 'kalimat', 'ditahan', 'emosi', 'seller', 'alasan', 'seller', 'menolak', 'pengajuan', 'batal', 'ajukan', 'jumat', 'seller', 'terima', 'orderan', 'sabtu']"
58,salah kirim sunscreen bukannya yang joasa spf malah dikirim yg vit  padahal saya udah beli terpisah untuk sunscreen vit  nya masih pembelian pertama untuk coba coba dari pada saya balikin udah rugi biaya pengiriman balik lama banget pula di kirimnya lagi toko terlama dalam pengiriman menurut saya,salah kirim sunscreen bukannya yang joasa spf malah dikirim yang vit  padahal saya sudah beli terpisah untuk sunscreen vit  nya masih pembelian pertama untuk coba coba dari pada saya balikin sudah rugi biaya pengiriman balik lama banget pula di kirimnya lagi toko terlama dalam pengiriman menurut saya,"['salah', 'kirim', 'sunscreen', 'bukannya', 'yang', 'joasa', 'spf', 'malah', 'dikirim', 'yang', 'vit', 'padahal', 'saya', 'sudah', 'beli', 'terpisah', 'untuk', 'sunscreen', 'vit', 'nya', 'masih', 'pembelian', 'pertama', 'untuk', 'coba', 'coba', 'dari', 'pada', 'saya', 'balikin', 'sudah', 'rugi', 'biaya', 'pengiriman', 'balik', 'lama', 'banget', 'pula', 'di', 'kirimnya', 'lagi', 'toko', 'terlama', 'dalam', 'pengiriman', 'menurut', 'saya']","['salah', 'kirim', 'sunscreen', 'joasa', 'spf', 'dikirim', 'vit', 'beli', 'terpisah', 'sunscreen', 'vit', 'nya', 'pembelian', 'coba', 'coba', 'balikin', 'rugi', 'biaya', 'pengiriman', 'banget', 'kirimnya', 'toko', 'terlama', 'pengiriman']"
59,saya pemakai suncreen azarine yg hyrosoothe dan cocok makanya cobain yg mist ini tapi ternyata dipakai dikulit terasa agak panas ya dan semprotannya itu ga rata gitu ke muka kita,saya pemakai suncreen azarine yang hyrosoothe dan cocok makanya mencoba yang mist ini tapi ternyata dipakai dikulit terasa agak panas ya dan semprotannya itu enggak rata begitu ke muka kita,"['saya', 'pemakai', 'suncreen', 'azarine', 'yang', 'hyrosoothe', 'dan', 'cocok', 'makanya', 'mencoba', 'yang', 'mist', 'ini', 'tapi', 'ternyata', 'dipakai', 'dikulit', 'terasa', 'agak', 'panas', 'ya', 'dan', 'semprotannya', 'itu', 'enggak', 'rata', 'begitu', 'ke', 'muka', 'kita']","['pemakai', 'suncreen', 'azarine', 'hyrosoothe', 'cocok', 'mencoba', 'mist', 'dipakai', 'dikulit', 'panas', 'ya', 'semprotannya', 'muka']"
60,barang tidak lengkap,barang tidak lengkap,"['barang', 'tidak', 'lengkap']","['barang', 'lengkap']"
61,cuma terima produk harusnya paket isi essence mist sy komplain minta komplainnya dicabut dulu sudah sy cabut krn percaya ternyata ini hampir minggu tidak dikirim cs nya pelayanan buruk chat yg jawab sistem dan lambat tidak ada permintaan maaf yg baik tolong benahi pelayanan dan sgera kirim nanti sy perbaiki bintangnya,cuma terima produk harusnya paket isi essence mist saya komplain meminta komplainnya dicabut dulu sudah saya cabut karena percaya ternyata ini hampir minggu tidak dikirim customer service nya pelayanan buruk chat yang jawab sistem dan lambat tidak ada permintaan maaf yang baik tolong benahi pelayanan dan sgera kirim nanti saya perbaiki bintangnya,"['cuma', 'terima', 'produk', 'harusnya', 'paket', 'isi', 'essence', 'mist', 'saya', 'komplain', 'meminta', 'komplainnya', 'dicabut', 'dulu', 'sudah', 'saya', 'cabut', 'karena', 'percaya', 'ternyata', 'ini', 'hampir', 'minggu', 'tidak', 'dikirim', 'customer', 'service', 'nya', 'pelayanan', 'buruk', 'chat', 'yang', 'jawab', 'sistem', 'dan', 'lambat', 'tidak', 'ada', 'permintaan', 'maaf', 'yang', 'baik', 'tolong', 'benahi', 'pelayanan', 'dan', 'sgera', 'kirim', 'nanti', 'saya', 'perbaiki', 'bintangnya']","['terima', 'produk', 'paket', 'isi', 'essence', 'mist', 'komplain', 'komplainnya', 'dicabut', 'cabut', 'percaya', 'minggu', 'dikirim', 'customer', 'service', 'nya', 'pelayanan', 'buruk', 'chat', 'sistem', 'lambat', 'permintaan', 'maaf', 'tolong', 'benahi', 'pelayanan', 'sgera', 'kirim', 'perbaiki', 'bintangnya']"
62,katanya macam dalam satu paket yg datang cuma gimana ya,katanya macam dalam satu paket yang datang cuma bagaimana ya,"['katanya', 'macam', 'dalam', 'satu', 'paket', 'yang', 'datang', 'cuma', 'bagaimana', 'ya']","['paket', 'ya']"
63,udah kecewa dari beli hair serum jadinya lotion,sudah kecewa dari beli hair serum jadinya lotion,"['sudah', 'kecewa', 'dari', 'beli', 'hair', 'serum', 'jadinya', 'lotion']","['kecewa', 'beli', 'hair', 'serum', 'lotion']"
64,pesen hair serum yang dateng lotion dong,pesan hair serum yang datang lotion dong,"['pesan', 'hair', 'serum', 'yang', 'datang', 'lotion', 'dong']","['pesan', 'hair', 'serum', 'lotion']"
65,packing lama banget padahal pengiriman dr sda ke sby order tgl sampe sby tanggal bilangnya lgsg diproses nyatanya tdk sesuai,packing lama banget padahal pengiriman dari sda ke surabaya order tanggal sampai surabaya tanggal bilangnya langsung diproses nyatanya tidak sesuai,"['packing', 'lama', 'banget', 'padahal', 'pengiriman', 'dari', 'sda', 'ke', 'surabaya', 'order', 'tanggal', 'sampai', 'surabaya', 'tanggal', 'bilangnya', 'langsung', 'diproses', 'nyatanya', 'tidak', 'sesuai']","['packing', 'banget', 'pengiriman', 'sda', 'surabaya', 'order', 'tanggal', 'surabaya', 'tanggal', 'bilangnya', 'langsung', 'diproses', 'sesuai']"
