,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
242,barang kecil isinya sedikit,barang kecil isinya sedikit,"['barang', 'kecil', 'isinya', 'sedikit']","['barang', 'isinya']","['barang', 'isi']"
243,pengemasan terlalu lama pengiriman juga lama pesan sabtu barang baru nyampr kamis,pengemasan terlalu lama pengiriman juga lama pesan sabtu barang baru nyampr kamis,"['pengemasan', 'terlalu', 'lama', 'pengiriman', 'juga', 'lama', 'pesan', 'sabtu', 'barang', 'baru', 'nyampr', 'kamis']","['pengemasan', 'pengiriman', 'pesan', 'sabtu', 'barang', 'nyampr', 'kamis']","['emas', 'kirim', 'pesan', 'sabtu', 'barang', 'nyampr', 'kamis']"
244,klaim garansi nya lambat respon,klaim garansi nya lambat respon,"['klaim', 'garansi', 'nya', 'lambat', 'respon']","['klaim', 'garansi', 'nya', 'lambat', 'respon']","['klaim', 'garansi', 'nya', 'lambat', 'respon']"
245,ternyata ga cocok buat kulit muka sy,ternyata enggak cocok buat kulit muka saya,"['ternyata', 'enggak', 'cocok', 'buat', 'kulit', 'muka', 'saya']","['cocok', 'kulit', 'muka']","['cocok', 'kulit', 'muka']"
246,ternyata ga cocok untuk kulit muka sy,ternyata enggak cocok untuk kulit muka saya,"['ternyata', 'enggak', 'cocok', 'untuk', 'kulit', 'muka', 'saya']","['cocok', 'kulit', 'muka']","['cocok', 'kulit', 'muka']"
247,membuat muka jadi breakout,membuat muka jadi breakout,"['membuat', 'muka', 'jadi', 'breakout']","['muka', 'breakout']","['muka', 'breakout']"
248,lama banget sampe nya,lama banget sampai nya,"['lama', 'banget', 'sampai', 'nya']","['banget', 'nya']","['banget', 'nya']"
249,total durasi sejak order sampai barang tiba hari sangat lambat,total durasi sejak order sampai barang tiba hari sangat lambat,"['total', 'durasi', 'sejak', 'order', 'sampai', 'barang', 'tiba', 'hari', 'sangat', 'lambat']","['total', 'durasi', 'order', 'barang', 'lambat']","['total', 'durasi', 'order', 'barang', 'lambat']"
250,tampilan produk jgn sama dong jadi salah beli mana beliin buat org,tampilan produk jangan sama dong jadi salah beli mana belikan buat orang,"['tampilan', 'produk', 'jangan', 'sama', 'dong', 'jadi', 'salah', 'beli', 'mana', 'belikan', 'buat', 'orang']","['tampilan', 'produk', 'salah', 'beli', 'belikan', 'orang']","['tampil', 'produk', 'salah', 'beli', 'belikan', 'orang']"
251,ko dipake malah muncul jerawat yaa padahal itu buat kulit sensitif,kok dipakai malah muncul jerawat ya padahal itu buat kulit sensitif,"['kok', 'dipakai', 'malah', 'muncul', 'jerawat', 'ya', 'padahal', 'itu', 'buat', 'kulit', 'sensitif']","['dipakai', 'muncul', 'jerawat', 'ya', 'kulit', 'sensitif']","['pakai', 'muncul', 'jerawat', 'ya', 'kulit', 'sensitif']"
252,hadiah nya kurang transparasi lbh baik gambarnya itu lgsg ganti kalau stok free gift nya abis kan ada pengaturan stok nya berapa gtu drpd jdi php atau ditulis di gambarnya kalau limited juga biar lbh jelas,hadiah nya kurang transparasi lebih baik gambarnya itu langsung ganti kalau stok free gift nya habis kan ada pengaturan stok nya berapa begitu daripada jadi php atau ditulis di gambarnya kalau limited juga biar lebih jelas,"['hadiah', 'nya', 'kurang', 'transparasi', 'lebih', 'baik', 'gambarnya', 'itu', 'langsung', 'ganti', 'kalau', 'stok', 'free', 'gift', 'nya', 'habis', 'kan', 'ada', 'pengaturan', 'stok', 'nya', 'berapa', 'begitu', 'daripada', 'jadi', 'php', 'atau', 'ditulis', 'di', 'gambarnya', 'kalau', 'limited', 'juga', 'biar', 'lebih', 'jelas']","['hadiah', 'nya', 'transparasi', 'gambarnya', 'langsung', 'ganti', 'stok', 'free', 'gift', 'nya', 'habis', 'pengaturan', 'stok', 'nya', 'php', 'ditulis', 'gambarnya', 'limited', 'biar']","['hadiah', 'nya', 'transparasi', 'gambar', 'langsung', 'ganti', 'stok', 'free', 'gift', 'nya', 'habis', 'atur', 'stok', 'nya', 'php', 'tulis', 'gambar', 'limited', 'biar']"
253,pengiriman lambat,pengiriman lambat,"['pengiriman', 'lambat']","['pengiriman', 'lambat']","['kirim', 'lambat']"
254,cukup kecewa karna packaging tidak sesuai dengan gambar,cukup kecewa karena packaging tidak sesuai dengan gambar,"['cukup', 'kecewa', 'karena', 'packaging', 'tidak', 'sesuai', 'dengan', 'gambar']","['kecewa', 'packaging', 'sesuai', 'gambar']","['kecewa', 'packaging', 'sesuai', 'gambar']"
255,kl di aku pribadi kurang cocok malah terkesan kusam mukaku,kalo di aku pribadi kurang cocok malah terkesan kusam mukaku,"['kalo', 'di', 'aku', 'pribadi', 'kurang', 'cocok', 'malah', 'terkesan', 'kusam', 'mukaku']","['kalo', 'pribadi', 'cocok', 'terkesan', 'kusam', 'mukaku']","['kalo', 'pribadi', 'cocok', 'kes', 'kusam', 'muka']"
256,tidak cocok,tidak cocok,"['tidak', 'cocok']",['cocok'],['cocok']
257,size kecil isinya sedikkit,size kecil isinya sedikkit,"['size', 'kecil', 'isinya', 'sedikkit']","['size', 'isinya', 'sedikkit']","['size', 'isi', 'sedikkit']"
258,jadi karena baca review bagus saya coba ya ternyata tetap whitecast nyata kaya pake tepung basah di muka sudah coba pake hidrasi dulu sebelumnya tetep gak ngeblend takaran jari ya lama lama whitecast makin cemong dan tetap perih kena mata kalau mau wudhu harus bersihin pake cleansing oil dulu pake dalam rumah aja gapapa sih kalo buat keluar gak mungkin karena cemong gini kulit saya kombinasi dry to normal sensitif age keatas,jadi karena baca review bagus saya coba ya ternyata tetap whitecast nyata kayak pakai tepung basah di muka sudah coba pakai hidrasi dulu sebelumnya tetap enggak ngeblend takaran jari ya lama lama whitecast makin cemong dan tetap perih kena mata kalau mau wudhu harus bersihin pakai cleansing oil dulu pakai dalam rumah saja gapapa sih kalo buat keluar enggak mungkin karena cemong begini kulit saya kombinasi dry tapi normal sensitif age keatas,"['jadi', 'karena', 'baca', 'review', 'bagus', 'saya', 'coba', 'ya', 'ternyata', 'tetap', 'whitecast', 'nyata', 'kayak', 'pakai', 'tepung', 'basah', 'di', 'muka', 'sudah', 'coba', 'pakai', 'hidrasi', 'dulu', 'sebelumnya', 'tetap', 'enggak', 'ngeblend', 'takaran', 'jari', 'ya', 'lama', 'lama', 'whitecast', 'makin', 'cemong', 'dan', 'tetap', 'perih', 'kena', 'mata', 'kalau', 'mau', 'wudhu', 'harus', 'bersihin', 'pakai', 'cleansing', 'oil', 'dulu', 'pakai', 'dalam', 'rumah', 'saja', 'gapapa', 'sih', 'kalo', 'buat', 'keluar', 'enggak', 'mungkin', 'karena', 'cemong', 'begini', 'kulit', 'saya', 'kombinasi', 'dry', 'tapi', 'normal', 'sensitif', 'age', 'keatas']","['baca', 'review', 'bagus', 'coba', 'ya', 'whitecast', 'nyata', 'kayak', 'pakai', 'tepung', 'basah', 'muka', 'coba', 'pakai', 'hidrasi', 'ngeblend', 'takaran', 'jari', 'ya', 'whitecast', 'cemong', 'perih', 'kena', 'mata', 'wudhu', 'bersihin', 'pakai', 'cleansing', 'oil', 'pakai', 'rumah', 'gapapa', 'sih', 'kalo', 'cemong', 'kulit', 'kombinasi', 'dry', 'normal', 'sensitif', 'age', 'keatas']","['baca', 'review', 'bagus', 'coba', 'ya', 'whitecast', 'nyata', 'kayak', 'pakai', 'tepung', 'basah', 'muka', 'coba', 'pakai', 'hidrasi', 'ngeblend', 'takar', 'jari', 'ya', 'whitecast', 'cemong', 'perih', 'kena', 'mata', 'wudhu', 'bersihin', 'pakai', 'cleansing', 'oil', 'pakai', 'rumah', 'gapapa', 'sih', 'kalo', 'cemong', 'kulit', 'kombinasi', 'dry', 'normal', 'sensitif', 'age', 'atas']"
259,tempatnya robek kegedean tempat jadi gak nyangka isinya seuprit,tempatnya robek kegedean tempat jadi enggak menyangka isinya sedikit,"['tempatnya', 'robek', 'kegedean', 'tempat', 'jadi', 'enggak', 'menyangka', 'isinya', 'sedikit']","['tempatnya', 'robek', 'kegedean', 'menyangka', 'isinya']","['tempat', 'robek', 'gede', 'sangka', 'isi']"
260,ngga cocok pake ini karena jadi bruntusan jerawat,enggak cocok pakai ini karena jadi bruntusan jerawat,"['enggak', 'cocok', 'pakai', 'ini', 'karena', 'jadi', 'bruntusan', 'jerawat']","['cocok', 'pakai', 'bruntusan', 'jerawat']","['cocok', 'pakai', 'bruntusan', 'jerawat']"
261,isinya dikit bgt kebanyakan angin tau gt beli yg ml aja ya cuma nambah rb lg,isinya dikit banget kebanyakan angin tau begitu beli yang ml saja ya cuma menambah ribu lagi,"['isinya', 'dikit', 'banget', 'kebanyakan', 'angin', 'tau', 'begitu', 'beli', 'yang', 'ml', 'saja', 'ya', 'cuma', 'menambah', 'ribu', 'lagi']","['isinya', 'dikit', 'banget', 'kebanyakan', 'angin', 'tau', 'beli', 'ml', 'ya', 'menambah', 'ribu']","['isi', 'dikit', 'banget', 'banyak', 'angin', 'tau', 'beli', 'ml', 'ya', 'tambah', 'ribu']"
262,udah minta  batalin pemesanan tapi barangnya jd dikirim,sudah meminta  batalin pemesanan tapi barangnya jadi dikirim,"['sudah', 'meminta', 'batalin', 'pemesanan', 'tapi', 'barangnya', 'jadi', 'dikirim']","['batalin', 'pemesanan', 'barangnya', 'dikirim']","['batalin', 'mesan', 'barang', 'kirim']"
263,intinya kecewa akh,intinya kecewa akh,"['intinya', 'kecewa', 'akh']","['intinya', 'kecewa', 'akh']","['inti', 'kecewa', 'akh']"
264,isinya sangat sedikit,isinya sangat sedikit,"['isinya', 'sangat', 'sedikit']",['isinya'],['isi']
265,lama sekali,lama sekali,"['lama', 'sekali']",[],[]
266,saya beli barang di kirim,saya beli barang di kirim,"['saya', 'beli', 'barang', 'di', 'kirim']","['beli', 'barang', 'kirim']","['beli', 'barang', 'kirim']"
267,reschedule mulu lama banget kirimnya,reschedule mulu lama banget kirimnya,"['reschedule', 'mulu', 'lama', 'banget', 'kirimnya']","['reschedule', 'mulu', 'banget', 'kirimnya']","['reschedule', 'mulu', 'banget', 'kirim']"
268,paket datang dengan kondisi sobek di dusnya menurut info kurir sudah dari sananya seperti itu wallahualam untungnya didalam menggunakan bubble wrap jadi isinya masih aman dan kemasan didalam juga masih tersegel rapi cuma rada kecewa aja ketika pertama kali terima paketnya semoga kedepannya dapat di perhatikan lagi dalam pengemasannya mungkin di atas dusnya bisa di lapisi lagi dengan plastik agar tidak terjadi lagi seperti ini,paket datang dengan kondisi sobek di dusnya menurut info kurir sudah dari sananya seperti itu wallahualam untungnya didalam menggunakan bubble wrap jadi isinya masih aman dan kemasan didalam juga masih tersegel rapi cuma rada kecewa saja ketika pertama kali terima paketnya semoga kedepannya dapat di perhatikan lagi dalam pengemasannya mungkin di atas dusnya bisa di lapisi lagi dengan plastik agar tidak terjadi lagi seperti ini,"['paket', 'datang', 'dengan', 'kondisi', 'sobek', 'di', 'dusnya', 'menurut', 'info', 'kurir', 'sudah', 'dari', 'sananya', 'seperti', 'itu', 'wallahualam', 'untungnya', 'didalam', 'menggunakan', 'bubble', 'wrap', 'jadi', 'isinya', 'masih', 'aman', 'dan', 'kemasan', 'didalam', 'juga', 'masih', 'tersegel', 'rapi', 'cuma', 'rada', 'kecewa', 'saja', 'ketika', 'pertama', 'kali', 'terima', 'paketnya', 'semoga', 'kedepannya', 'dapat', 'di', 'perhatikan', 'lagi', 'dalam', 'pengemasannya', 'mungkin', 'di', 'atas', 'dusnya', 'bisa', 'di', 'lapisi', 'lagi', 'dengan', 'plastik', 'agar', 'tidak', 'terjadi', 'lagi', 'seperti', 'ini']","['paket', 'kondisi', 'sobek', 'dusnya', 'info', 'kurir', 'sananya', 'wallahualam', 'untungnya', 'didalam', 'bubble', 'wrap', 'isinya', 'aman', 'kemasan', 'didalam', 'tersegel', 'rapi', 'rada', 'kecewa', 'kali', 'terima', 'paketnya', 'semoga', 'kedepannya', 'perhatikan', 'pengemasannya', 'dusnya', 'lapisi', 'plastik']","['paket', 'kondisi', 'sobek', 'dus', 'info', 'kurir', 'sana', 'wallahualam', 'untung', 'dalam', 'bubble', 'wrap', 'isi', 'aman', 'kemas', 'dalam', 'segel', 'rapi', 'rada', 'kecewa', 'kali', 'terima', 'paket', 'moga', 'depan', 'perhati', 'emas', 'dus', 'lapis', 'plastik']"
269,pengalaman pertama beli avoskin belum tau isi productnya kalau bagus productnya mungkin beli lg tapi super kecewa sm packagingnya sih seperti difoto pump sm tutupnya nyatu ud ditarik tetep gbs skrg mau ambil productnya susah sekali smg packaginya lbh baik lg ya kedpnnya,pengalaman pertama beli avoskin belum tau isi productnya kalau bagus productnya mungkin beli lagi tapi super kecewa sama packagingnya sih seperti difoto pump sama tutupnya nyatu sudah ditarik tetap enggak bisa sekarang mau ambil productnya susah sekali semoga packaginya lebih baik lagi ya kedpnnya,"['pengalaman', 'pertama', 'beli', 'avoskin', 'belum', 'tau', 'isi', 'productnya', 'kalau', 'bagus', 'productnya', 'mungkin', 'beli', 'lagi', 'tapi', 'super', 'kecewa', 'sama', 'packagingnya', 'sih', 'seperti', 'difoto', 'pump', 'sama', 'tutupnya', 'nyatu', 'sudah', 'ditarik', 'tetap', 'enggak', 'bisa', 'sekarang', 'mau', 'ambil', 'productnya', 'susah', 'sekali', 'semoga', 'packaginya', 'lebih', 'baik', 'lagi', 'ya', 'kedpnnya']","['pengalaman', 'beli', 'avoskin', 'tau', 'isi', 'productnya', 'bagus', 'productnya', 'beli', 'super', 'kecewa', 'packagingnya', 'sih', 'difoto', 'pump', 'tutupnya', 'nyatu', 'ditarik', 'ambil', 'productnya', 'susah', 'semoga', 'packaginya', 'ya', 'kedpnnya']","['alam', 'beli', 'avoskin', 'tau', 'isi', 'productnya', 'bagus', 'productnya', 'beli', 'super', 'kecewa', 'packagingnya', 'sih', 'foto', 'pump', 'tutup', 'nyatu', 'tarik', 'ambil', 'productnya', 'susah', 'moga', 'packaginya', 'ya', 'kedpnnya']"
270,dikirain isinya banyak ya kaya brand lain taunya cuman gini doang si ga worth it kesannya cuman ngasih barang yg ga kejual,dikirain isinya banyak ya kayak brand lain taunya cuman begini doang sih enggak worth itu kesannya cuman mengasih barang yang enggak kejual,"['dikirain', 'isinya', 'banyak', 'ya', 'kayak', 'brand', 'lain', 'taunya', 'cuman', 'begini', 'doang', 'sih', 'enggak', 'worth', 'itu', 'kesannya', 'cuman', 'mengasih', 'barang', 'yang', 'enggak', 'kejual']","['dikirain', 'isinya', 'ya', 'kayak', 'brand', 'taunya', 'cuman', 'doang', 'sih', 'worth', 'kesannya', 'cuman', 'mengasih', 'barang', 'kejual']","['dikirain', 'isi', 'ya', 'kayak', 'brand', 'tau', 'cuman', 'doang', 'sih', 'worth', 'kesan', 'cuman', 'asih', 'barang', 'jual']"
271,produk ok tapi pengirimannya lama,produk ok tapi pengirimannya lama,"['produk', 'ok', 'tapi', 'pengirimannya', 'lama']","['produk', 'ok', 'pengirimannya']","['produk', 'ok', 'kirim']"
272,pengiriman lama padahal beli barang yg hrgnya gak murah amat dari official store kalo dibandingin ke sesama toko official store dari jkt yg lagi ada flash sale masak nyampenya malah lebi cepet gak lg deh beli di official store uda lebi mahal hrgnya pengirimannya jg lebi lama,pengiriman lama padahal beli barang yang hrgnya enggak murah amat dari official store kalo dibandingin ke sesama toko official store dari jakarta yang lagi ada flash sale masak sampainya malah lebih cepat enggak lagi deh beli di official store sudah lebih mahal hrgnya pengirimannya juga lebih lama,"['pengiriman', 'lama', 'padahal', 'beli', 'barang', 'yang', 'hrgnya', 'enggak', 'murah', 'amat', 'dari', 'official', 'store', 'kalo', 'dibandingin', 'ke', 'sesama', 'toko', 'official', 'store', 'dari', 'jakarta', 'yang', 'lagi', 'ada', 'flash', 'sale', 'masak', 'sampainya', 'malah', 'lebih', 'cepat', 'enggak', 'lagi', 'deh', 'beli', 'di', 'official', 'store', 'sudah', 'lebih', 'mahal', 'hrgnya', 'pengirimannya', 'juga', 'lebih', 'lama']","['pengiriman', 'beli', 'barang', 'hrgnya', 'murah', 'official', 'store', 'kalo', 'dibandingin', 'toko', 'official', 'store', 'jakarta', 'flash', 'sale', 'masak', 'sampainya', 'cepat', 'deh', 'beli', 'official', 'store', 'mahal', 'hrgnya', 'pengirimannya']","['kirim', 'beli', 'barang', 'hrgnya', 'murah', 'official', 'store', 'kalo', 'dibandingin', 'toko', 'official', 'store', 'jakarta', 'flash', 'sale', 'masak', 'sampai', 'cepat', 'deh', 'beli', 'official', 'store', 'mahal', 'hrgnya', 'kirim']"
273,waktu paket dibuka segel kotaknya udah kebuka trus didalamnya udah kek gini huhuu gatau ini ori apa engga,waktu paket dibuka segel kotaknya sudah kebuka terus didalamnya sudah kayak begini huhuu enggak tau ini orisinal apa enggak,"['waktu', 'paket', 'dibuka', 'segel', 'kotaknya', 'sudah', 'kebuka', 'terus', 'didalamnya', 'sudah', 'kayak', 'begini', 'huhuu', 'enggak', 'tau', 'ini', 'orisinal', 'apa', 'enggak']","['paket', 'dibuka', 'segel', 'kotaknya', 'kebuka', 'didalamnya', 'kayak', 'huhuu', 'tau', 'orisinal']","['paket', 'buka', 'segel', 'kotak', 'buka', 'dalam', 'kayak', 'huhuu', 'tau', 'orisinal']"
274,bara tiba dengan selamat tapi cs avoskin tolong diperbaiki lagi dia ngomong soal sop tapi ga paham yang saya bilang cuma minta konfirmasi pesanan karena saya udah transaksi ngomong kemana bilang sop ribet banget soal konfirmasi pesanan masa harus nunggu hari,bara tiba dengan selamat tapi customer service avoskin tolong diperbaiki lagi dia mengomong soal sop tapi enggak paham yang saya bilang cuma meminta konfirmasi pesanan karena saya sudah transaksi mengomong kemana bilang sop ribet banget soal konfirmasi pesanan masa harus menunggu hari,"['bara', 'tiba', 'dengan', 'selamat', 'tapi', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'lagi', 'dia', 'mengomong', 'soal', 'sop', 'tapi', 'enggak', 'paham', 'yang', 'saya', 'bilang', 'cuma', 'meminta', 'konfirmasi', 'pesanan', 'karena', 'saya', 'sudah', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'ribet', 'banget', 'soal', 'konfirmasi', 'pesanan', 'masa', 'harus', 'menunggu', 'hari']","['bara', 'selamat', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'mengomong', 'sop', 'paham', 'bilang', 'konfirmasi', 'pesanan', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'ribet', 'banget', 'konfirmasi', 'pesanan', 'menunggu']","['bara', 'selamat', 'customer', 'service', 'avoskin', 'tolong', 'baik', 'omong', 'sop', 'paham', 'bilang', 'konfirmasi', 'pesan', 'transaksi', 'omong', 'mana', 'bilang', 'sop', 'ribet', 'banget', 'konfirmasi', 'pesan', 'tunggu']"
275,saya yakin barangnya bagus sayangnya pelayanannya sangat sangat kurang,saya yakin barangnya bagus sayangnya pelayanannya sangat sangat kurang,"['saya', 'yakin', 'barangnya', 'bagus', 'sayangnya', 'pelayanannya', 'sangat', 'sangat', 'kurang']","['barangnya', 'bagus', 'sayangnya', 'pelayanannya']","['barang', 'bagus', 'sayang', 'layan']"
276,hallo ka emang warna produknya kuning bening kaya gini ya perasaan waktu pertama beli warna nya putih bening ga kuning bngt tapi ini kuning bngt takutnya sudah teroksidasi gitu apakah ini masih aman untuk dipakai,halo kak memang warna produknya kuning bening kayak begini ya perasaan waktu pertama beli warna nya putih bening enggak kuning banget tapi ini kuning banget takutnya sudah teroksidasi begitu apakah ini masih aman untuk dipakai,"['halo', 'kak', 'memang', 'warna', 'produknya', 'kuning', 'bening', 'kayak', 'begini', 'ya', 'perasaan', 'waktu', 'pertama', 'beli', 'warna', 'nya', 'putih', 'bening', 'enggak', 'kuning', 'banget', 'tapi', 'ini', 'kuning', 'banget', 'takutnya', 'sudah', 'teroksidasi', 'begitu', 'apakah', 'ini', 'masih', 'aman', 'untuk', 'dipakai']","['halo', 'kak', 'warna', 'produknya', 'kuning', 'bening', 'kayak', 'ya', 'perasaan', 'beli', 'warna', 'nya', 'putih', 'bening', 'kuning', 'banget', 'kuning', 'banget', 'takutnya', 'teroksidasi', 'aman', 'dipakai']","['halo', 'kak', 'warna', 'produk', 'kuning', 'bening', 'kayak', 'ya', 'asa', 'beli', 'warna', 'nya', 'putih', 'bening', 'kuning', 'banget', 'kuning', 'banget', 'takut', 'oksidasi', 'aman', 'pakai']"
277,emang dapet harga kejar diskon doh jadi not cheap at all tp dapet yg expired date tau dong retinol ga mungkin dipakai tiap hari langsung build tolerance dulu tp dikasi ed ngepas setaun kalo diskonnya mah bebasss bunn,memang dapat harga kejar diskon doh jadi not cheap at all tapi dapat yang expired date tau dong retinol enggak mungkin dipakai tiap hari langsung build tolerance dulu tapi dikasih ed ngepas setaun kalo diskonnya mah bebasss bunn,"['memang', 'dapat', 'harga', 'kejar', 'diskon', 'doh', 'jadi', 'not', 'cheap', 'at', 'all', 'tapi', 'dapat', 'yang', 'expired', 'date', 'tau', 'dong', 'retinol', 'enggak', 'mungkin', 'dipakai', 'tiap', 'hari', 'langsung', 'build', 'tolerance', 'dulu', 'tapi', 'dikasih', 'ed', 'ngepas', 'setaun', 'kalo', 'diskonnya', 'mah', 'bebasss', 'bunn']","['harga', 'kejar', 'diskon', 'doh', 'not', 'cheap', 'at', 'all', 'expired', 'date', 'tau', 'retinol', 'dipakai', 'langsung', 'build', 'tolerance', 'dikasih', 'ed', 'ngepas', 'setaun', 'kalo', 'diskonnya', 'mah', 'bebasss', 'bunn']","['harga', 'kejar', 'diskon', 'doh', 'not', 'cheap', 'at', 'all', 'expired', 'date', 'tau', 'retinol', 'pakai', 'langsung', 'build', 'tolerance', 'kasih', 'ed', 'ngepas', 'taun', 'kalo', 'diskon', 'mah', 'bebasss', 'bunn']"
