,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
249,baru mau coba sunscreen ini semoga cocokk pengirimannya cepat dan aman,baru mau coba sunscreen ini semoga cocok pengirimannya cepat dan aman,"['baru', 'mau', 'coba', 'sunscreen', 'ini', 'semoga', 'cocok', 'pengirimannya', 'cepat', 'dan', 'aman']","['baru', 'mau', 'coba', 'sunscreen', 'semoga', 'cocok', 'pengirimannya', 'cepat', 'aman']","['baru', 'mau', 'coba', 'sunscreen', 'moga', 'cocok', 'kirim', 'cepat', 'aman']"
250,kenapa ya ga baca pesanan saya saya pesen dua kok dateng satu,kenapa ya enggak baca pesanan saya saya pesan dua kok datang satu,"['kenapa', 'ya', 'enggak', 'baca', 'pesanan', 'saya', 'saya', 'pesan', 'dua', 'kok', 'datang', 'satu']","['enggak', 'baca', 'pesanan', 'pesan', 'kok', 'datang', 'satu']","['enggak', 'baca', 'pesan', 'pesan', 'kok', 'datang', 'satu']"
251,packing tebal aman pengiriman cepat produk lebih murah dari di toko offline so far pake micellar ini sangat ringan cocok utk kulit sensitif meski utk mengangkat kotoran hrs dilakukan berulang tp gpp namanya jg murah xixi,packing tebal aman pengiriman cepat produk lebih murah dari di toko offline so far pakai micellar ini sangat ringan cocok untuk kulit sensitif meski untuk mengangkat kotoran harus dilakukan berulang tapi enggak apa-apa namanya juga murah xixi,"['packing', 'tebal', 'aman', 'pengiriman', 'cepat', 'produk', 'lebih', 'murah', 'dari', 'di', 'toko', 'offline', 'so', 'far', 'pakai', 'micellar', 'ini', 'sangat', 'ringan', 'cocok', 'untuk', 'kulit', 'sensitif', 'meski', 'untuk', 'mengangkat', 'kotoran', 'harus', 'dilakukan', 'berulang', 'tapi', 'enggak', 'apa-apa', 'namanya', 'juga', 'murah', 'xixi']","['packing', 'tebal', 'aman', 'pengiriman', 'cepat', 'produk', 'lebih', 'murah', 'toko', 'offline', 'so', 'far', 'pakai', 'micellar', 'sangat', 'ringan', 'cocok', 'kulit', 'sensitif', 'meski', 'mengangkat', 'kotoran', 'dilakukan', 'berulang', 'enggak', 'apa-apa', 'namanya', 'murah', 'xixi']","['packing', 'tebal', 'aman', 'kirim', 'cepat', 'produk', 'lebih', 'murah', 'toko', 'offline', 'so', 'far', 'pakai', 'micellar', 'sangat', 'ringan', 'cocok', 'kulit', 'sensitif', 'meski', 'angkat', 'kotor', 'laku', 'ulang', 'enggak', 'apa', 'nama', 'murah', 'xixi']"
252,tipe kulitku kombinasi tipe kulitku sensitif masalah kulitku kerutan masalah kulitku pori besar semoga cocok krna pake produk azarine yg lain cocok aja sih,tipe kulitku kombinasi tipe kulitku sensitif masalah kulitku kerutan masalah kulitku pori besar semoga cocok karena pakai produk azarine yang lain cocok saja sih,"['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar', 'semoga', 'cocok', 'karena', 'pakai', 'produk', 'azarine', 'yang', 'lain', 'cocok', 'saja', 'sih']","['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar', 'semoga', 'cocok', 'pakai', 'produk', 'azarine', 'cocok', 'sih']","['tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'sensitif', 'masalah', 'kulit', 'kerut', 'masalah', 'kulit', 'pori', 'besar', 'moga', 'cocok', 'pakai', 'produk', 'azarine', 'cocok', 'sih']"
253,tipe kulitku kombinasi tipe kulitku sensitif pake ini kulit brasa lebih bersih aja komedo jga jdi gk gtu kliatan enakan deh cocok selalu pake produk azarine cuma aku gak tau yg bikin komedo ini sunscreennya atau bukan ya,tipe kulitku kombinasi tipe kulitku sensitif pakai ini kulit berasa lebih bersih saja komedo juga jadi enggak begitu kelihatan enakan deh cocok selalu pakai produk azarine cuma aku enggak tau yang bikin komedo ini sunscreennya atau bukan ya,"['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'pakai', 'ini', 'kulit', 'berasa', 'lebih', 'bersih', 'saja', 'komedo', 'juga', 'jadi', 'enggak', 'begitu', 'kelihatan', 'enakan', 'deh', 'cocok', 'selalu', 'pakai', 'produk', 'azarine', 'cuma', 'aku', 'enggak', 'tau', 'yang', 'bikin', 'komedo', 'ini', 'sunscreennya', 'atau', 'bukan', 'ya']","['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'pakai', 'kulit', 'berasa', 'lebih', 'bersih', 'komedo', 'jadi', 'enggak', 'kelihatan', 'enakan', 'deh', 'cocok', 'selalu', 'pakai', 'produk', 'azarine', 'cuma', 'aku', 'enggak', 'tau', 'bikin', 'komedo', 'sunscreennya', 'bukan']","['tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'sensitif', 'pakai', 'kulit', 'asa', 'lebih', 'bersih', 'komedo', 'jadi', 'enggak', 'lihat', 'enak', 'deh', 'cocok', 'selalu', 'pakai', 'produk', 'azarine', 'cuma', 'aku', 'enggak', 'tau', 'bikin', 'komedo', 'sunscreennya', 'bukan']"
254,barangnya sampai dengan selamat dan sesuai packagingnya free bubble akhirnya menemukan ss yg sesuai sama kulitku karena kulitku itu mudah berjerawat sensitif kering gampang dermatitis juga jadi bingung mau pilih physical atau chemical ss apalagi akhir akhir ini pakai salep setiap harinya salep keras dari dr jadi gimana ngga makin trust issue apalagi desas desus chemical ss kurang di anjurkan untuk pemilik kulit sensitif modal niat dan review fd apk akhirnya aku co akhirnya cocok ngga iritasi komedoan ataupun nambah jerawat dia benar benar bagus buat sensitive dry skin berasa lembap nya bakal nyetok sih apalagi kalau di tokped banyak diskon semoga konsisten terus buat azarine terimakasih,barangnya sampai dengan selamat dan sesuai packagingnya free bubble akhirnya menemukan ss yang sesuai sama kulitku karena kulitku itu mudah berjerawat sensitif kering gampang dermatitis juga jadi bingung mau pilih physical atau chemical ss apalagi akhir akhir ini pakai salep setiap harinya salep keras dari dari jadi bagaimana enggak makin trust issue apalagi desas desus chemical ss kurang di anjurkan untuk pemilik kulit sensitif modal niat dan review fd apk akhirnya aku checkout akhirnya cocok enggak iritasi komedoan ataupun menambah jerawat dia benar benar bagus buat sensitive dry skin berasa lembab nya bakal nyetok sih apalagi kalau di tokped banyak diskon semoga konsisten terus buat azarine terima kasih,"['barangnya', 'sampai', 'dengan', 'selamat', 'dan', 'sesuai', 'packagingnya', 'free', 'bubble', 'akhirnya', 'menemukan', 'ss', 'yang', 'sesuai', 'sama', 'kulitku', 'karena', 'kulitku', 'itu', 'mudah', 'berjerawat', 'sensitif', 'kering', 'gampang', 'dermatitis', 'juga', 'jadi', 'bingung', 'mau', 'pilih', 'physical', 'atau', 'chemical', 'ss', 'apalagi', 'akhir', 'akhir', 'ini', 'pakai', 'salep', 'setiap', 'harinya', 'salep', 'keras', 'dari', 'dari', 'jadi', 'bagaimana', 'enggak', 'makin', 'trust', 'issue', 'apalagi', 'desas', 'desus', 'chemical', 'ss', 'kurang', 'di', 'anjurkan', 'untuk', 'pemilik', 'kulit', 'sensitif', 'modal', 'niat', 'dan', 'review', 'fd', 'apk', 'akhirnya', 'aku', 'checkout', 'akhirnya', 'cocok', 'enggak', 'iritasi', 'komedoan', 'ataupun', 'menambah', 'jerawat', 'dia', 'benar', 'benar', 'bagus', 'buat', 'sensitive', 'dry', 'skin', 'berasa', 'lembab', 'nya', 'bakal', 'nyetok', 'sih', 'apalagi', 'kalau', 'di', 'tokped', 'banyak', 'diskon', 'semoga', 'konsisten', 'terus', 'buat', 'azarine', 'terima', 'kasih']","['barangnya', 'selamat', 'sesuai', 'packagingnya', 'free', 'bubble', 'akhirnya', 'menemukan', 'ss', 'sesuai', 'sama', 'kulitku', 'kulitku', 'mudah', 'berjerawat', 'sensitif', 'kering', 'gampang', 'dermatitis', 'jadi', 'bingung', 'mau', 'pilih', 'physical', 'chemical', 'ss', 'akhir', 'akhir', 'pakai', 'salep', 'harinya', 'salep', 'keras', 'jadi', 'bagaimana', 'enggak', 'makin', 'trust', 'issue', 'desas', 'desus', 'chemical', 'ss', 'kurang', 'anjurkan', 'pemilik', 'kulit', 'sensitif', 'modal', 'niat', 'review', 'fd', 'apk', 'akhirnya', 'aku', 'checkout', 'akhirnya', 'cocok', 'enggak', 'iritasi', 'komedoan', 'ataupun', 'menambah', 'jerawat', 'benar', 'benar', 'bagus', 'buat', 'sensitive', 'dry', 'skin', 'berasa', 'lembab', 'nya', 'bakal', 'nyetok', 'sih', 'kalau', 'tokped', 'banyak', 'diskon', 'semoga', 'konsisten', 'terus', 'buat', 'azarine', 'terima', 'kasih']","['barang', 'selamat', 'sesuai', 'packagingnya', 'free', 'bubble', 'akhir', 'temu', 'ss', 'sesuai', 'sama', 'kulit', 'kulit', 'mudah', 'jerawat', 'sensitif', 'kering', 'gampang', 'dermatitis', 'jadi', 'bingung', 'mau', 'pilih', 'physical', 'chemical', 'ss', 'akhir', 'akhir', 'pakai', 'salep', 'hari', 'salep', 'keras', 'jadi', 'bagaimana', 'enggak', 'makin', 'trust', 'issue', 'desas', 'desus', 'chemical', 'ss', 'kurang', 'anjur', 'milik', 'kulit', 'sensitif', 'modal', 'niat', 'review', 'fd', 'apk', 'akhir', 'aku', 'checkout', 'akhir', 'cocok', 'enggak', 'iritasi', 'komedoan', 'atau', 'tambah', 'jerawat', 'benar', 'benar', 'bagus', 'buat', 'sensitive', 'dry', 'skin', 'asa', 'lembab', 'nya', 'bakal', 'nyetok', 'sih', 'kalau', 'tokped', 'banyak', 'diskon', 'moga', 'konsisten', 'terus', 'buat', 'azarine', 'terima', 'kasih']"
255,pengiriman cepat dan packing sangat aman selalu beli sunscreennya karena emang cocok untuk moisturizernya baru coba terimakasih seller,pengiriman cepat dan packing sangat aman selalu beli sunscreennya karena memang cocok untuk moisturizernya baru coba terima kasih seller,"['pengiriman', 'cepat', 'dan', 'packing', 'sangat', 'aman', 'selalu', 'beli', 'sunscreennya', 'karena', 'memang', 'cocok', 'untuk', 'moisturizernya', 'baru', 'coba', 'terima', 'kasih', 'seller']","['pengiriman', 'cepat', 'packing', 'sangat', 'aman', 'selalu', 'beli', 'sunscreennya', 'memang', 'cocok', 'moisturizernya', 'baru', 'coba', 'terima', 'kasih', 'seller']","['kirim', 'cepat', 'packing', 'sangat', 'aman', 'selalu', 'beli', 'sunscreennya', 'memang', 'cocok', 'moisturizernya', 'baru', 'coba', 'terima', 'kasih', 'seller']"
256,mendarat dengan sempurnaaa,mendarat dengan sempurna,"['mendarat', 'dengan', 'sempurna']","['mendarat', 'sempurna']","['darat', 'sempurna']"
257,bagusss bangett sampai dengan selamatt,bagus banget sampai dengan selamat,"['bagus', 'banget', 'sampai', 'dengan', 'selamat']","['bagus', 'banget', 'selamat']","['bagus', 'banget', 'selamat']"
258,tipe kulitku berminyak mudah an cocok seperti revieuw org seperti serum vit  retinolnya yg cocok dikulit saya klo cocok bakal repeat order lagi,tipe kulitku berminyak mudah an cocok seperti revieuw orang seperti serum vit  retinolnya yang cocok dikulit saya kalo cocok bakal repeat order lagi,"['tipe', 'kulitku', 'berminyak', 'mudah', 'an', 'cocok', 'seperti', 'revieuw', 'orang', 'seperti', 'serum', 'vit', 'retinolnya', 'yang', 'cocok', 'dikulit', 'saya', 'kalo', 'cocok', 'bakal', 'repeat', 'order', 'lagi']","['tipe', 'kulitku', 'berminyak', 'mudah', 'an', 'cocok', 'revieuw', 'orang', 'serum', 'vit', 'retinolnya', 'cocok', 'dikulit', 'kalo', 'cocok', 'bakal', 'repeat', 'order']","['tipe', 'kulit', 'minyak', 'mudah', 'an', 'cocok', 'revieuw', 'orang', 'serum', 'vit', 'retinolnya', 'cocok', 'kulit', 'kalo', 'cocok', 'bakal', 'repeat', 'order']"
259,sesuai klaimnya no whitecast pas pake sunscreen ini beneran ada rasa dinginnya di wajah gampang diaplikasiin bikin matte di wajah cocok pake sunscreen ini pertama kali coba lgsg klop jadi repurchase pengemasan pengiriman cepat aman,sesuai klaimnya no whitecast pas pakai sunscreen ini benaran ada rasa dinginnya di wajah gampang diaplikasiin bikin matte di wajah cocok pakai sunscreen ini pertama kali coba langsung klop jadi repurchase pengemasan pengiriman cepat aman,"['sesuai', 'klaimnya', 'no', 'whitecast', 'pas', 'pakai', 'sunscreen', 'ini', 'benaran', 'ada', 'rasa', 'dinginnya', 'di', 'wajah', 'gampang', 'diaplikasiin', 'bikin', 'matte', 'di', 'wajah', 'cocok', 'pakai', 'sunscreen', 'ini', 'pertama', 'kali', 'coba', 'langsung', 'klop', 'jadi', 'repurchase', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['sesuai', 'klaimnya', 'no', 'whitecast', 'pas', 'pakai', 'sunscreen', 'benaran', 'rasa', 'dinginnya', 'wajah', 'gampang', 'diaplikasiin', 'bikin', 'matte', 'wajah', 'cocok', 'pakai', 'sunscreen', 'pertama', 'kali', 'coba', 'langsung', 'klop', 'jadi', 'repurchase', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['sesuai', 'klaim', 'no', 'whitecast', 'pas', 'pakai', 'sunscreen', 'benar', 'rasa', 'dingin', 'wajah', 'gampang', 'diaplikasiin', 'bikin', 'matte', 'wajah', 'cocok', 'pakai', 'sunscreen', 'pertama', 'kali', 'coba', 'langsung', 'klop', 'jadi', 'repurchase', 'emas', 'kirim', 'cepat', 'aman']"
260,tipe kulit combination normal to oily beli toner ini buat bantu ngilangin kusam di wajah it works jadi repurchase selain bantu ngilangin kusam jg bikin kulit wajah jadi lembab dipake setelah micellar fw pengemasan pengiriman cepat aman,tipe kulit combination normal tapi oily beli toner ini buat bantu menghilangkan kusam di wajah itu works jadi repurchase selain bantu menghilangkan kusam juga bikin kulit wajah jadi lembab dipakai setelah micellar face wash pengemasan pengiriman cepat aman,"['tipe', 'kulit', 'combination', 'normal', 'tapi', 'oily', 'beli', 'toner', 'ini', 'buat', 'bantu', 'menghilangkan', 'kusam', 'di', 'wajah', 'itu', 'works', 'jadi', 'repurchase', 'selain', 'bantu', 'menghilangkan', 'kusam', 'juga', 'bikin', 'kulit', 'wajah', 'jadi', 'lembab', 'dipakai', 'setelah', 'micellar', 'face', 'wash', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['tipe', 'kulit', 'combination', 'normal', 'oily', 'beli', 'toner', 'buat', 'bantu', 'menghilangkan', 'kusam', 'wajah', 'works', 'jadi', 'repurchase', 'bantu', 'menghilangkan', 'kusam', 'bikin', 'kulit', 'wajah', 'jadi', 'lembab', 'dipakai', 'micellar', 'face', 'wash', 'pengemasan', 'pengiriman', 'cepat', 'aman']","['tipe', 'kulit', 'combination', 'normal', 'oily', 'beli', 'toner', 'buat', 'bantu', 'hilang', 'kusam', 'wajah', 'works', 'jadi', 'repurchase', 'bantu', 'hilang', 'kusam', 'bikin', 'kulit', 'wajah', 'jadi', 'lembab', 'pakai', 'micellar', 'face', 'wash', 'emas', 'kirim', 'cepat', 'aman']"
261,ringan bgt dibibir lup lup dh bwt azarine,ringan banget dibibir lup lup dah buat azarine,"['ringan', 'banget', 'dibibir', 'lup', 'lup', 'dah', 'buat', 'azarine']","['ringan', 'banget', 'dibibir', 'lup', 'lup', 'dah', 'buat', 'azarine']","['ringan', 'banget', 'bibir', 'lup', 'lup', 'dah', 'buat', 'azarine']"
262,saya beli sunscreen gel twin pack gel tapi yang di kirim cuma pcs harusnya kan saya dapat pcs saat di komplen juga pihak penjual malah meminta untuk di batalkan komplen dan akan di proses secara manual sedangkan saya merasa tidak percaya barang akan di kirim saya meminta barang di kirim dulu baru saya batalkan complen tp pihak penjual tidak mau dan sekarang barang yg kurang tidak di kirim dana juga tidak di kembalikan,saya beli sunscreen gel twin pack gel tapi yang di kirim cuma pcs harusnya kan saya dapat pcs saat di komplen juga pihak penjual malah meminta untuk di batalkan komplen dan akan di proses secara manual sedangkan saya merasa tidak percaya barang akan di kirim saya meminta barang di kirim dulu baru saya batalkan complen tapi pihak penjual tidak mau dan sekarang barang yang kurang tidak di kirim dana juga tidak di kembalikan,"['saya', 'beli', 'sunscreen', 'gel', 'twin', 'pack', 'gel', 'tapi', 'yang', 'di', 'kirim', 'cuma', 'pcs', 'harusnya', 'kan', 'saya', 'dapat', 'pcs', 'saat', 'di', 'komplen', 'juga', 'pihak', 'penjual', 'malah', 'meminta', 'untuk', 'di', 'batalkan', 'komplen', 'dan', 'akan', 'di', 'proses', 'secara', 'manual', 'sedangkan', 'saya', 'merasa', 'tidak', 'percaya', 'barang', 'akan', 'di', 'kirim', 'saya', 'meminta', 'barang', 'di', 'kirim', 'dulu', 'baru', 'saya', 'batalkan', 'complen', 'tapi', 'pihak', 'penjual', 'tidak', 'mau', 'dan', 'sekarang', 'barang', 'yang', 'kurang', 'tidak', 'di', 'kirim', 'dana', 'juga', 'tidak', 'di', 'kembalikan']","['beli', 'sunscreen', 'gel', 'twin', 'pack', 'gel', 'kirim', 'cuma', 'pcs', 'harusnya', 'kan', 'pcs', 'komplen', 'pihak', 'penjual', 'malah', 'meminta', 'batalkan', 'komplen', 'proses', 'manual', 'merasa', 'percaya', 'barang', 'kirim', 'meminta', 'barang', 'kirim', 'dulu', 'baru', 'batalkan', 'complen', 'pihak', 'penjual', 'mau', 'sekarang', 'barang', 'kurang', 'kirim', 'dana', 'kembalikan']","['beli', 'sunscreen', 'gel', 'twin', 'pack', 'gel', 'kirim', 'cuma', 'pcs', 'harus', 'kan', 'pcs', 'komplen', 'pihak', 'jual', 'malah', 'minta', 'batal', 'komplen', 'proses', 'manual', 'rasa', 'percaya', 'barang', 'kirim', 'minta', 'barang', 'kirim', 'dulu', 'baru', 'batal', 'complen', 'pihak', 'jual', 'mau', 'sekarang', 'barang', 'kurang', 'kirim', 'dana', 'kembali']"
263,tipe kulitku berminyak barang original tp untuk bagian pengiriman nya agak lama,tipe kulitku berminyak barang original tapi untuk bagian pengiriman nya agak lama,"['tipe', 'kulitku', 'berminyak', 'barang', 'original', 'tapi', 'untuk', 'bagian', 'pengiriman', 'nya', 'agak', 'lama']","['tipe', 'kulitku', 'berminyak', 'barang', 'original', 'bagian', 'pengiriman', 'nya', 'lama']","['tipe', 'kulit', 'minyak', 'barang', 'original', 'bagi', 'kirim', 'nya', 'lama']"
264,tipe kulitku kombinasi cenderung kering di aku enak sih dicoba,tipe kulitku kombinasi cenderung kering di aku enak sih dicoba,"['tipe', 'kulitku', 'kombinasi', 'cenderung', 'kering', 'di', 'aku', 'enak', 'sih', 'dicoba']","['tipe', 'kulitku', 'kombinasi', 'cenderung', 'kering', 'aku', 'enak', 'sih', 'dicoba']","['tipe', 'kulit', 'kombinasi', 'cenderung', 'kering', 'aku', 'enak', 'sih', 'coba']"
265,liptint nya udah sampe dengan aman packaging warna nya lucuuu dan cakepp bangettt ada wangi nya jugaaa kebetulan lg ada voc diskon dri tokped jadi langsung beli,liptint nya sudah sampai dengan aman packaging warna nya lucu dan cakep banget ada wangi nya juga kebetulan lagi ada voc diskon dari tokped jadi langsung beli,"['liptint', 'nya', 'sudah', 'sampai', 'dengan', 'aman', 'packaging', 'warna', 'nya', 'lucu', 'dan', 'cakep', 'banget', 'ada', 'wangi', 'nya', 'juga', 'kebetulan', 'lagi', 'ada', 'voc', 'diskon', 'dari', 'tokped', 'jadi', 'langsung', 'beli']","['liptint', 'nya', 'aman', 'packaging', 'warna', 'nya', 'lucu', 'cakep', 'banget', 'wangi', 'nya', 'kebetulan', 'voc', 'diskon', 'tokped', 'jadi', 'langsung', 'beli']","['liptint', 'nya', 'aman', 'packaging', 'warna', 'nya', 'lucu', 'cakep', 'banget', 'wangi', 'nya', 'betul', 'voc', 'diskon', 'tokped', 'jadi', 'langsung', 'beli']"
266,teksturenya ringan cocok dengan kulitku,teksturenya ringan cocok dengan kulitku,"['teksturenya', 'ringan', 'cocok', 'dengan', 'kulitku']","['teksturenya', 'ringan', 'cocok', 'kulitku']","['teksturenya', 'ringan', 'cocok', 'kulit']"
267,tipe kulitku berminyak tipe kulitku normal tipe kulitku kombinasi,tipe kulitku berminyak tipe kulitku normal tipe kulitku kombinasi,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'normal', 'tipe', 'kulit', 'kombinasi']"
268,tipe kulitku berminyak tipe kulitku kombinasi masalah kulitku pori besar masalah kulitku jerawat,tipe kulitku berminyak tipe kulitku kombinasi masalah kulitku pori besar masalah kulitku jerawat,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kombinasi', 'masalah', 'kulit', 'pori', 'besar', 'masalah', 'kulit', 'jerawat']"
269,belum dibuka kardusnya udah kecium wangi entah krn ini produk lain semua bagus tapi packing cukup disayangkan krn produk ga dikasih wrap seenggaknya lakban untuk mencegah kebocoran,belum dibuka kardusnya sudah kecium wangi entah karena ini produk lain semua bagus tapi packing cukup disayangkan karena produk enggak dikasih wrap seenggaknya lakban untuk mencegah kebocoran,"['belum', 'dibuka', 'kardusnya', 'sudah', 'kecium', 'wangi', 'entah', 'karena', 'ini', 'produk', 'lain', 'semua', 'bagus', 'tapi', 'packing', 'cukup', 'disayangkan', 'karena', 'produk', 'enggak', 'dikasih', 'wrap', 'seenggaknya', 'lakban', 'untuk', 'mencegah', 'kebocoran']","['dibuka', 'kardusnya', 'kecium', 'wangi', 'entah', 'produk', 'semua', 'bagus', 'packing', 'cukup', 'disayangkan', 'produk', 'enggak', 'dikasih', 'wrap', 'seenggaknya', 'lakban', 'mencegah', 'kebocoran']","['buka', 'kardus', 'cium', 'wangi', 'entah', 'produk', 'semua', 'bagus', 'packing', 'cukup', 'sayang', 'produk', 'enggak', 'kasih', 'wrap', 'enggak', 'lakban', 'cegah', 'bocor']"
