,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
39,tutup botol serum dan tutup pump yg plastik nyatu ga bisa dibuka buka serumnya jadinya manual ga pake pump jadi khawatir ga bersih krn skrg ngambil serumnya nyendok,tutup botol serum dan tutup pump yang plastik nyatu enggak bisa dibuka buka serumnya jadinya manual enggak pakai pump jadi khawatir enggak bersih karena sekarang ngambil serumnya nyendok,"['tutup', 'botol', 'serum', 'dan', 'tutup', 'pump', 'yang', 'plastik', 'nyatu', 'enggak', 'bisa', 'dibuka', 'buka', 'serumnya', 'jadinya', 'manual', 'enggak', 'pakai', 'pump', 'jadi', 'khawatir', 'enggak', 'bersih', 'karena', 'sekarang', 'ngambil', 'serumnya', 'nyendok']","['tutup', 'botol', 'serum', 'tutup', 'pump', 'plastik', 'nyatu', 'dibuka', 'buka', 'serumnya', 'manual', 'pakai', 'pump', 'khawatir', 'bersih', 'ngambil', 'serumnya', 'nyendok']","['tutup', 'botol', 'serum', 'tutup', 'pump', 'plastik', 'nyatu', 'buka', 'buka', 'serum', 'manual', 'pakai', 'pump', 'khawatir', 'bersih', 'ngambil', 'serum', 'nyendok']"
40,bau banget belerang,bau banget belerang,"['bau', 'banget', 'belerang']","['bau', 'banget', 'belerang']","['bau', 'banget', 'belerang']"
41,belum ada perubahan signifikan ya jerawat belum kempes,belum ada perubahan signifikan ya jerawat belum kempes,"['belum', 'ada', 'perubahan', 'signifikan', 'ya', 'jerawat', 'belum', 'kempes']","['perubahan', 'signifikan', 'ya', 'jerawat', 'kempes']","['ubah', 'signifikan', 'ya', 'jerawat', 'kempes']"
42,dapet tekstur sudah keras dan menggumpal,dapat tekstur sudah keras dan menggumpal,"['dapat', 'tekstur', 'sudah', 'keras', 'dan', 'menggumpal']","['tekstur', 'keras', 'menggumpal']","['tekstur', 'keras', 'gumpal']"
43,diterima dalam keaadan bocor seperti bekas lubang paku jd isinya tumpah jadi aku lem biar isinya gak tumpah baru pertama belanja disini malah kecewa padahal official store malas aja mau complain ntar lama lagi prosesnya,diterima dalam keaadan bocor seperti bekas lubang paku jadi isinya tumpah jadi aku lem biar isinya enggak tumpah baru pertama belanja disini malah kecewa padahal official store malas saja mau complain entar lama lagi prosesnya,"['diterima', 'dalam', 'keaadan', 'bocor', 'seperti', 'bekas', 'lubang', 'paku', 'jadi', 'isinya', 'tumpah', 'jadi', 'aku', 'lem', 'biar', 'isinya', 'enggak', 'tumpah', 'baru', 'pertama', 'belanja', 'disini', 'malah', 'kecewa', 'padahal', 'official', 'store', 'malas', 'saja', 'mau', 'complain', 'entar', 'lama', 'lagi', 'prosesnya']","['diterima', 'keaadan', 'bocor', 'bekas', 'lubang', 'paku', 'isinya', 'tumpah', 'lem', 'biar', 'isinya', 'tumpah', 'belanja', 'kecewa', 'official', 'store', 'malas', 'complain', 'entar', 'prosesnya']","['terima', 'keaadan', 'bocor', 'bekas', 'lubang', 'paku', 'isi', 'tumpah', 'lem', 'biar', 'isi', 'tumpah', 'belanja', 'kecewa', 'official', 'store', 'malas', 'complain', 'entar', 'proses']"
44,teksturnya kental banget di aku kurang ngefek sih probably ga beli lagi,teksturnya kental banget di aku kurang ngefek sih probably enggak beli lagi,"['teksturnya', 'kental', 'banget', 'di', 'aku', 'kurang', 'ngefek', 'sih', 'probably', 'enggak', 'beli', 'lagi']","['teksturnya', 'kental', 'banget', 'ngefek', 'sih', 'probably', 'beli']","['tekstur', 'kental', 'banget', 'ngefek', 'sih', 'probably', 'beli']"
45,botol semprotnya suka ngawur arahnya,botol semprotnya suka ngawur arahnya,"['botol', 'semprotnya', 'suka', 'ngawur', 'arahnya']","['botol', 'semprotnya', 'suka', 'ngawur', 'arahnya']","['botol', 'semprot', 'suka', 'ngawur', 'arah']"
46,produk baguss sering repurchase tapi suka kesel sama pumpnya isi masi banyak tapi gk kluar di pump susah kali pump nya,produk bagus sering repurchase tapi suka kesel sama pumpnya isi masih banyak tapi enggak keluar di pump susah kali pump nya,"['produk', 'bagus', 'sering', 'repurchase', 'tapi', 'suka', 'kesel', 'sama', 'pumpnya', 'isi', 'masih', 'banyak', 'tapi', 'enggak', 'keluar', 'di', 'pump', 'susah', 'kali', 'pump', 'nya']","['produk', 'bagus', 'repurchase', 'suka', 'kesel', 'pumpnya', 'isi', 'pump', 'susah', 'kali', 'pump', 'nya']","['produk', 'bagus', 'repurchase', 'suka', 'kesel', 'pumpnya', 'isi', 'pump', 'susah', 'kali', 'pump', 'nya']"
47,packaging botol nya dari plastik dan super ringan ga kerasa mahal,packaging botol nya dari plastik dan super ringan enggak kerasa mahal,"['packaging', 'botol', 'nya', 'dari', 'plastik', 'dan', 'super', 'ringan', 'enggak', 'kerasa', 'mahal']","['packaging', 'botol', 'nya', 'plastik', 'super', 'ringan', 'kerasa', 'mahal']","['packaging', 'botol', 'nya', 'plastik', 'super', 'ringan', 'rasa', 'mahal']"
48,kurang cocok malah memperparah jerawat saya,kurang cocok malah memperparah jerawat saya,"['kurang', 'cocok', 'malah', 'memperparah', 'jerawat', 'saya']","['cocok', 'memperparah', 'jerawat']","['cocok', 'parah', 'jerawat']"
49,ga ada perubahan pada jerawat,enggak ada perubahan pada jerawat,"['enggak', 'ada', 'perubahan', 'pada', 'jerawat']","['perubahan', 'jerawat']","['ubah', 'jerawat']"
50,kemasannya kurang padahal ekspektasi aku tinggi ke skingame krn pertama kali coba beli tp kenapa yg datang begini yaa semoga kedepannya packaging bisa lebih aman dan ada kardusnya lagi ini cuma dilapisin langsung sm bubble wrap,kemasannya kurang padahal ekspektasi aku tinggi ke skingame karena pertama kali coba beli tapi kenapa yang datang begini ya semoga kedepannya packaging bisa lebih aman dan ada kardusnya lagi ini cuma dilapisin langsung sama bubble wrap,"['kemasannya', 'kurang', 'padahal', 'ekspektasi', 'aku', 'tinggi', 'ke', 'skingame', 'karena', 'pertama', 'kali', 'coba', 'beli', 'tapi', 'kenapa', 'yang', 'datang', 'begini', 'ya', 'semoga', 'kedepannya', 'packaging', 'bisa', 'lebih', 'aman', 'dan', 'ada', 'kardusnya', 'lagi', 'ini', 'cuma', 'dilapisin', 'langsung', 'sama', 'bubble', 'wrap']","['kemasannya', 'ekspektasi', 'skingame', 'kali', 'coba', 'beli', 'ya', 'semoga', 'kedepannya', 'packaging', 'aman', 'kardusnya', 'dilapisin', 'langsung', 'bubble', 'wrap']","['kemas', 'ekspektasi', 'skingame', 'kali', 'coba', 'beli', 'ya', 'moga', 'depan', 'packaging', 'aman', 'kardus', 'dilapisin', 'langsung', 'bubble', 'wrap']"
51,hallo seller ini pertama kalimya beli skin game acne warrior ini salah satu woshlist ku sampe nabung nyisihin uang  pas ke checkout pengirimannya lama banget estimasi tima tanggal aku co tanggal baru sampe tanggal padahal cuma dr jakarta ke jogja aja terus pengirimannya pas aku cek malah lwt makassar aneh bgt karna uda sering beli barang di jakarta paling lama hari sampe agak khawatir sbnrnya sama stabilitas obat dan sediaan produknya tapi packaging aman si semoga gapapa ya dan ngasi efek walau teksturnya agak lengket dan warnanya ga bening ternyata berharap banget sama produk ini makasih,halo seller ini pertama kalimya beli skin game acne warrior ini salah satu woshlist ku sampai nabung nyisihin uang  pas ke checkout pengirimannya lama banget estimasi tima tanggal aku checkout tanggal baru sampai tanggal padahal cuma dari jakarta ke jogja saja terus pengirimannya pas aku cek malah lewat makassar aneh banget karena sudah sering beli barang di jakarta paling lama hari sampai agak khawatir sebenarnya sama stabilitas obat dan sediaan produknya tapi packaging aman sih semoga gapapa ya dan mengasih efek walau teksturnya agak lengket dan warnanya enggak bening ternyata berharap banget sama produk ini terima kasih,"['halo', 'seller', 'ini', 'pertama', 'kalimya', 'beli', 'skin', 'game', 'acne', 'warrior', 'ini', 'salah', 'satu', 'woshlist', 'ku', 'sampai', 'nabung', 'nyisihin', 'uang', 'pas', 'ke', 'checkout', 'pengirimannya', 'lama', 'banget', 'estimasi', 'tima', 'tanggal', 'aku', 'checkout', 'tanggal', 'baru', 'sampai', 'tanggal', 'padahal', 'cuma', 'dari', 'jakarta', 'ke', 'jogja', 'saja', 'terus', 'pengirimannya', 'pas', 'aku', 'cek', 'malah', 'lewat', 'makassar', 'aneh', 'banget', 'karena', 'sudah', 'sering', 'beli', 'barang', 'di', 'jakarta', 'paling', 'lama', 'hari', 'sampai', 'agak', 'khawatir', 'sebenarnya', 'sama', 'stabilitas', 'obat', 'dan', 'sediaan', 'produknya', 'tapi', 'packaging', 'aman', 'sih', 'semoga', 'gapapa', 'ya', 'dan', 'mengasih', 'efek', 'walau', 'teksturnya', 'agak', 'lengket', 'dan', 'warnanya', 'enggak', 'bening', 'ternyata', 'berharap', 'banget', 'sama', 'produk', 'ini', 'terima', 'kasih']","['halo', 'seller', 'kalimya', 'beli', 'skin', 'game', 'acne', 'warrior', 'salah', 'woshlist', 'ku', 'nabung', 'nyisihin', 'uang', 'pas', 'checkout', 'pengirimannya', 'banget', 'estimasi', 'tima', 'tanggal', 'checkout', 'tanggal', 'tanggal', 'jakarta', 'jogja', 'pengirimannya', 'pas', 'cek', 'makassar', 'aneh', 'banget', 'beli', 'barang', 'jakarta', 'khawatir', 'stabilitas', 'obat', 'sediaan', 'produknya', 'packaging', 'aman', 'sih', 'semoga', 'gapapa', 'ya', 'mengasih', 'efek', 'teksturnya', 'lengket', 'warnanya', 'bening', 'berharap', 'banget', 'produk', 'terima', 'kasih']","['halo', 'seller', 'kalimya', 'beli', 'skin', 'game', 'acne', 'warrior', 'salah', 'woshlist', 'ku', 'nabung', 'nyisihin', 'uang', 'pas', 'checkout', 'kirim', 'banget', 'estimasi', 'tima', 'tanggal', 'checkout', 'tanggal', 'tanggal', 'jakarta', 'jogja', 'kirim', 'pas', 'cek', 'makassar', 'aneh', 'banget', 'beli', 'barang', 'jakarta', 'khawatir', 'stabilitas', 'obat', 'sedia', 'produk', 'packaging', 'aman', 'sih', 'moga', 'gapapa', 'ya', 'asih', 'efek', 'tekstur', 'lengket', 'warna', 'bening', 'harap', 'banget', 'produk', 'terima', 'kasih']"
52,belum dipake paket sampe dg cepat sayang kenapa pas dibuka kemasannya harusnya dicover atau diseal just little input pas dibuka pada tumpahan dikit si untung pelan pelan bukanya kalau agak buru bisa tumpah banyak,belum dipakai paket sampai dengan cepat sayang kenapa pas dibuka kemasannya harusnya dicover atau diseal just little input pas dibuka pada tumpahan dikit sih untung pelan pelan bukanya kalau agak buru bisa tumpah banyak,"['belum', 'dipakai', 'paket', 'sampai', 'dengan', 'cepat', 'sayang', 'kenapa', 'pas', 'dibuka', 'kemasannya', 'harusnya', 'dicover', 'atau', 'diseal', 'just', 'little', 'input', 'pas', 'dibuka', 'pada', 'tumpahan', 'dikit', 'sih', 'untung', 'pelan', 'pelan', 'bukanya', 'kalau', 'agak', 'buru', 'bisa', 'tumpah', 'banyak']","['dipakai', 'paket', 'cepat', 'sayang', 'pas', 'dibuka', 'kemasannya', 'dicover', 'diseal', 'just', 'little', 'input', 'pas', 'dibuka', 'tumpahan', 'dikit', 'sih', 'untung', 'pelan', 'pelan', 'bukanya', 'buru', 'tumpah']","['pakai', 'paket', 'cepat', 'sayang', 'pas', 'buka', 'kemas', 'dicover', 'diseal', 'just', 'little', 'input', 'pas', 'buka', 'tumpah', 'dikit', 'sih', 'untung', 'pelan', 'pelan', 'buka', 'buru', 'tumpah']"
53,tidak terlalu bekerja dikulitku malahan bisa dibilang ga bekerja but it  okay,tidak terlalu bekerja dikulitku malahan bisa dibilang enggak bekerja but itu  okay,"['tidak', 'terlalu', 'bekerja', 'dikulitku', 'malahan', 'bisa', 'dibilang', 'enggak', 'bekerja', 'but', 'itu', 'okay']","['dikulitku', 'dibilang', 'but', 'okay']","['kulit', 'bilang', 'but', 'okay']"
54,produk yang dinanti nanti pas sampe malah kecewa dengan packagingnya kardusnya gak diberi perekat sama sekali untungnya produk gak jatuh dan aman,produk yang dinanti nanti pas sampai malah kecewa dengan packagingnya kardusnya enggak diberi perekat sama sekali untungnya produk enggak jatuh dan aman,"['produk', 'yang', 'dinanti', 'nanti', 'pas', 'sampai', 'malah', 'kecewa', 'dengan', 'packagingnya', 'kardusnya', 'enggak', 'diberi', 'perekat', 'sama', 'sekali', 'untungnya', 'produk', 'enggak', 'jatuh', 'dan', 'aman']","['produk', 'dinanti', 'pas', 'kecewa', 'packagingnya', 'kardusnya', 'perekat', 'untungnya', 'produk', 'jatuh', 'aman']","['produk', 'nanti', 'pas', 'kecewa', 'packagingnya', 'kardus', 'rekat', 'untung', 'produk', 'jatuh', 'aman']"
55,terima kasih tapi dalam masalah membasmi komedo produk ini gak sebagus    pore stamping black mask ex apalagi ada sisa clay putih di area  yang suliiit sekali dibasuh saya cukup berpengalaman menggunakan clay mask ya saya tidak berharap ini akan sebaik clay mask innisfree tapi bahkan masker sari ayu lebih mudah dibasuh ketimbang skingame ini mohon ditingkatkan formulasinya ya,terima kasih tapi dalam masalah membasmi komedo produk ini enggak sebagus    pore stamping black mask ex apalagi ada sisa clay putih di area  yang suliiit sekali dibasuh saya cukup berpengalaman menggunakan clay mask ya saya tidak berharap ini akan sebaik clay mask innisfree tapi bahkan masker sari ayu lebih mudah dibasuh ketimbang skingame ini mohon ditingkatkan formulasinya ya,"['terima', 'kasih', 'tapi', 'dalam', 'masalah', 'membasmi', 'komedo', 'produk', 'ini', 'enggak', 'sebagus', 'pore', 'stamping', 'black', 'mask', 'ex', 'apalagi', 'ada', 'sisa', 'clay', 'putih', 'di', 'area', 'yang', 'suliiit', 'sekali', 'dibasuh', 'saya', 'cukup', 'berpengalaman', 'menggunakan', 'clay', 'mask', 'ya', 'saya', 'tidak', 'berharap', 'ini', 'akan', 'sebaik', 'clay', 'mask', 'innisfree', 'tapi', 'bahkan', 'masker', 'sari', 'ayu', 'lebih', 'mudah', 'dibasuh', 'ketimbang', 'skingame', 'ini', 'mohon', 'ditingkatkan', 'formulasinya', 'ya']","['terima', 'kasih', 'membasmi', 'komedo', 'produk', 'sebagus', 'pore', 'stamping', 'black', 'mask', 'ex', 'sisa', 'clay', 'putih', 'area', 'suliiit', 'dibasuh', 'berpengalaman', 'clay', 'mask', 'ya', 'berharap', 'clay', 'mask', 'innisfree', 'masker', 'sari', 'ayu', 'mudah', 'dibasuh', 'ketimbang', 'skingame', 'mohon', 'ditingkatkan', 'formulasinya', 'ya']","['terima', 'kasih', 'basmi', 'komedo', 'produk', 'bagus', 'pore', 'stamping', 'black', 'mask', 'ex', 'sisa', 'clay', 'putih', 'area', 'suliiit', 'basuh', 'alam', 'clay', 'mask', 'ya', 'harap', 'clay', 'mask', 'innisfree', 'masker', 'sari', 'ayu', 'mudah', 'basuh', 'ketimbang', 'skingame', 'mohon', 'tingkat', 'formulasi', 'ya']"
56,beli ini tujuannya untuk kurangi minyak wajah basically zero result di hari ke pakai kalau ada hasil di hari ke saya rubah ratingnya,beli ini tujuannya untuk kurangi minyak wajah basically zero result di hari ke pakai kalau ada hasil di hari ke saya rubah ratingnya,"['beli', 'ini', 'tujuannya', 'untuk', 'kurangi', 'minyak', 'wajah', 'basically', 'zero', 'result', 'di', 'hari', 'ke', 'pakai', 'kalau', 'ada', 'hasil', 'di', 'hari', 'ke', 'saya', 'rubah', 'ratingnya']","['beli', 'tujuannya', 'kurangi', 'minyak', 'wajah', 'basically', 'zero', 'result', 'pakai', 'hasil', 'rubah', 'ratingnya']","['beli', 'tuju', 'kurang', 'minyak', 'wajah', 'basically', 'zero', 'result', 'pakai', 'hasil', 'rubah', 'ratingnya']"
57,beli tanggal juni langsung barang cepat dikemas dan kirim barang sampai tanggal start dari tanggal sampai saya gunakan minggu rutin setiap malam jam tidak ada perubahan sama sekali tapi cukup senang melihat banyak review kalian yang cocok balik lagi skincare cocok cocokan di tipe saya yg super sensitif dan tiba tiba jerawatan malah engga mengatasi sama sekali,beli tanggal juni langsung barang cepat dikemas dan kirim barang sampai tanggal start dari tanggal sampai saya gunakan minggu rutin setiap malam jam tidak ada perubahan sama sekali tapi cukup senang melihat banyak review kalian yang cocok balik lagi skincare cocok cocokan di tipe saya yang super sensitif dan tiba tiba jerawatan malah enggak mengatasi sama sekali,"['beli', 'tanggal', 'juni', 'langsung', 'barang', 'cepat', 'dikemas', 'dan', 'kirim', 'barang', 'sampai', 'tanggal', 'start', 'dari', 'tanggal', 'sampai', 'saya', 'gunakan', 'minggu', 'rutin', 'setiap', 'malam', 'jam', 'tidak', 'ada', 'perubahan', 'sama', 'sekali', 'tapi', 'cukup', 'senang', 'melihat', 'banyak', 'review', 'kalian', 'yang', 'cocok', 'balik', 'lagi', 'skincare', 'cocok', 'cocokan', 'di', 'tipe', 'saya', 'yang', 'super', 'sensitif', 'dan', 'tiba', 'tiba', 'jerawatan', 'malah', 'enggak', 'mengatasi', 'sama', 'sekali']","['beli', 'tanggal', 'juni', 'langsung', 'barang', 'cepat', 'dikemas', 'kirim', 'barang', 'tanggal', 'start', 'tanggal', 'minggu', 'rutin', 'malam', 'jam', 'perubahan', 'senang', 'review', 'cocok', 'skincare', 'cocok', 'cocokan', 'tipe', 'super', 'sensitif', 'jerawatan', 'mengatasi']","['beli', 'tanggal', 'juni', 'langsung', 'barang', 'cepat', 'kemas', 'kirim', 'barang', 'tanggal', 'start', 'tanggal', 'minggu', 'rutin', 'malam', 'jam', 'ubah', 'senang', 'review', 'cocok', 'skincare', 'cocok', 'cocok', 'tipe', 'super', 'sensitif', 'jerawat', 'atas']"
58,acne warriornya tengahnya ksg gt ya soalnya br pke kali dkit ud tgal sgitu trs yg pore warrior masukkana  kekny better ditutupin something de soalnya ps  buka berantakan bbuknya,acne warriornya tengahnya ksg begitu ya soalnya baru pakai kali dkit sudah tgal sgitu terus yang pore warrior masukkana  kekny better ditutupi something deh soalnya pas  buka berantakan bbuknya,"['acne', 'warriornya', 'tengahnya', 'ksg', 'begitu', 'ya', 'soalnya', 'baru', 'pakai', 'kali', 'dkit', 'sudah', 'tgal', 'sgitu', 'terus', 'yang', 'pore', 'warrior', 'masukkana', 'kekny', 'better', 'ditutupi', 'something', 'deh', 'soalnya', 'pas', 'buka', 'berantakan', 'bbuknya']","['acne', 'warriornya', 'tengahnya', 'ksg', 'ya', 'pakai', 'kali', 'dkit', 'tgal', 'sgitu', 'pore', 'warrior', 'masukkana', 'kekny', 'better', 'ditutupi', 'something', 'deh', 'pas', 'buka', 'berantakan', 'bbuknya']","['acne', 'warriornya', 'tengah', 'ksg', 'ya', 'pakai', 'kali', 'dkit', 'tgal', 'sgitu', 'pore', 'warrior', 'masukkana', 'kekny', 'better', 'tutup', 'something', 'deh', 'pas', 'buka', 'beranta', 'bbuknya']"
59,biasa aja gakbada efek sm skali masih bagus pore armor tpi udh gak diproduksi,biasa saja enggak ada efek sama sekali masih bagus pore armor tapi sudah enggak diproduksi,"['biasa', 'saja', 'enggak', 'ada', 'efek', 'sama', 'sekali', 'masih', 'bagus', 'pore', 'armor', 'tapi', 'sudah', 'enggak', 'diproduksi']","['efek', 'bagus', 'pore', 'armor', 'diproduksi']","['efek', 'bagus', 'pore', 'armor', 'produksi']"
60,kurir nya lamaaa hari gaada pergerakan,kurir nya lama hari enggak ada pergerakan,"['kurir', 'nya', 'lama', 'hari', 'enggak', 'ada', 'pergerakan']","['kurir', 'nya', 'pergerakan']","['kurir', 'nya', 'gera']"
61,bismillah semoga cocok baru nyoba soalnya,bismillah semoga cocok baru mencoba soalnya,"['bismillah', 'semoga', 'cocok', 'baru', 'mencoba', 'soalnya']","['bismillah', 'semoga', 'cocok', 'mencoba']","['bismillah', 'moga', 'cocok', 'coba']"
62,pake malem aja jd obat totol lsg kempes donggg jerawat di dahi hari agak agak kalem dan gak kemerahan lagi tekstur pasta padat jg emg ga enak buat dibaur oles ditotol aja ya sayang bgt pengirimannya lamaaa pisan,pakai malam saja jadi obat totol langsung kempes dong jerawat di dahi hari agak agak kalem dan enggak kemerahan lagi tekstur pasta padat juga memang enggak enak buat dibaur oles ditotol saja ya sayang banget pengirimannya lama pisan,"['pakai', 'malam', 'saja', 'jadi', 'obat', 'totol', 'langsung', 'kempes', 'dong', 'jerawat', 'di', 'dahi', 'hari', 'agak', 'agak', 'kalem', 'dan', 'enggak', 'kemerahan', 'lagi', 'tekstur', 'pasta', 'padat', 'juga', 'memang', 'enggak', 'enak', 'buat', 'dibaur', 'oles', 'ditotol', 'saja', 'ya', 'sayang', 'banget', 'pengirimannya', 'lama', 'pisan']","['pakai', 'malam', 'obat', 'totol', 'langsung', 'kempes', 'jerawat', 'dahi', 'kalem', 'kemerahan', 'tekstur', 'pasta', 'padat', 'enak', 'dibaur', 'oles', 'ditotol', 'ya', 'sayang', 'banget', 'pengirimannya', 'pisan']","['pakai', 'malam', 'obat', 'totol', 'langsung', 'kempes', 'jerawat', 'dahi', 'kalem', 'merah', 'tekstur', 'pasta', 'padat', 'enak', 'baur', 'oles', 'totol', 'ya', 'sayang', 'banget', 'kirim', 'pis']"
63,cocokan aja klo produknya soal pelayanan pengiriman kemasan semua okay,cocokan saja kalo produknya soal pelayanan pengiriman kemasan semua okay,"['cocokan', 'saja', 'kalo', 'produknya', 'soal', 'pelayanan', 'pengiriman', 'kemasan', 'semua', 'okay']","['cocokan', 'kalo', 'produknya', 'pelayanan', 'pengiriman', 'kemasan', 'okay']","['cocok', 'kalo', 'produk', 'layan', 'kirim', 'kemas', 'okay']"
64,kirain dapet botolnya juga tau ya semprotannya doang salah saya sendiri ternyata  berarti nanti tinggal beli toner nya biar semprotannya bisa dipake,mengira dapat botolnya juga tau ya semprotannya doang salah saya sendiri ternyata  berarti nanti tinggal beli toner nya biar semprotannya bisa dipakai,"['mengira', 'dapat', 'botolnya', 'juga', 'tau', 'ya', 'semprotannya', 'doang', 'salah', 'saya', 'sendiri', 'ternyata', 'berarti', 'nanti', 'tinggal', 'beli', 'toner', 'nya', 'biar', 'semprotannya', 'bisa', 'dipakai']","['botolnya', 'tau', 'ya', 'semprotannya', 'doang', 'salah', 'tinggal', 'beli', 'toner', 'nya', 'biar', 'semprotannya', 'dipakai']","['botol', 'tau', 'ya', 'semprot', 'doang', 'salah', 'tinggal', 'beli', 'toner', 'nya', 'biar', 'semprot', 'pakai']"
