,Review,Review_norm,review_tokens
184,pore armor kurang suka krn habis pake ada white cast kyk habis pake sunscreen krn zinc oxidenya jd susah dibersihin acne warrior ada jerawat gede cyst gitu bsk paginya lumayan kempes,pore armor kurang suka karena habis pakai ada white cast kayak habis pakai sunscreen karena zinc oxidenya jadi susah dibersihin acne warrior ada jerawat gede cyst begitu besok paginya lumayan kempes,"['pore', 'armor', 'kurang', 'suka', 'karena', 'habis', 'pakai', 'ada', 'white', 'cast', 'kayak', 'habis', 'pakai', 'sunscreen', 'karena', 'zinc', 'oxidenya', 'jadi', 'susah', 'dibersihin', 'acne', 'warrior', 'ada', 'jerawat', 'gede', 'cyst', 'begitu', 'besok', 'paginya', 'lumayan', 'kempes']"
185,nyampenya sesui perkiraan semoga bis ngefek di wajahku krn reviewnya pd bilang bagus,sampainya sesui perkiraan semoga bis ngefek di wajahku karena reviewnya pada bilang bagus,"['sampainya', 'sesui', 'perkiraan', 'semoga', 'bis', 'ngefek', 'di', 'wajahku', 'karena', 'reviewnya', 'pada', 'bilang', 'bagus']"
186,baru pertama kali coba reaksi di muka kaya rada panas kebakar gitu kenapa ya padahal uda chek ingredientnya yg menyimpang cuma carbomer aja dan itupun di list paling bawah kadar nya sedikit,baru pertama kali coba reaksi di muka kayak rada panas kebakar begitu kenapa ya padahal sudah chek ingredientnya yang menyimpang cuma carbomer saja dan itupun di list paling bawah kadar nya sedikit,"['baru', 'pertama', 'kali', 'coba', 'reaksi', 'di', 'muka', 'kayak', 'rada', 'panas', 'kebakar', 'begitu', 'kenapa', 'ya', 'padahal', 'sudah', 'chek', 'ingredientnya', 'yang', 'menyimpang', 'cuma', 'carbomer', 'saja', 'dan', 'itupun', 'di', 'list', 'paling', 'bawah', 'kadar', 'nya', 'sedikit']"
187,abis pake yg untuk pore susah bgt dibersihin nya jd sisa putih gt,habis pakai yang untuk pore susah banget dibersihin nya jadi sisa putih begitu,"['habis', 'pakai', 'yang', 'untuk', 'pore', 'susah', 'banget', 'dibersihin', 'nya', 'jadi', 'sisa', 'putih', 'begitu']"
188,di aku ga nampol shay apa lagi buat jerawat mendem cocok buat jerawat yg ada matanya doang ini packaging aman packaging rapi,di aku enggak nampol say apa lagi buat jerawat mendem cocok buat jerawat yang ada matanya doang ini packaging aman packaging rapi,"['di', 'aku', 'enggak', 'nampol', 'say', 'apa', 'lagi', 'buat', 'jerawat', 'mendem', 'cocok', 'buat', 'jerawat', 'yang', 'ada', 'matanya', 'doang', 'ini', 'packaging', 'aman', 'packaging', 'rapi']"
189,beli gara diskon tapi ternyata masker bubuk  terus ada residunya juga but all  good,beli gara diskon tapi ternyata masker bubuk  terus ada residunya juga but all  good,"['beli', 'gara', 'diskon', 'tapi', 'ternyata', 'masker', 'bubuk', 'terus', 'ada', 'residunya', 'juga', 'but', 'all', 'good']"
190,hasilnya oke tapi note saya selalu pake pas malem dan karena teksturnya mirip clay jadi bangun pada bekas di bantal,hasilnya oke tapi note saya selalu pakai pas malam dan karena teksturnya mirip clay jadi bangun pada bekas di bantal,"['hasilnya', 'oke', 'tapi', 'note', 'saya', 'selalu', 'pakai', 'pas', 'malam', 'dan', 'karena', 'teksturnya', 'mirip', 'clay', 'jadi', 'bangun', 'pada', 'bekas', 'di', 'bantal']"
191,gak terlay ngaruh,enggak terlay ngaruh,"['enggak', 'terlay', 'ngaruh']"
192,gampang nyerep bagus buat pake sbelum makeup cuman kurang lembab untukku,gampang nyerep bagus buat pakai sebelum makeup cuman kurang lembab untukku,"['gampang', 'nyerep', 'bagus', 'buat', 'pakai', 'sebelum', 'makeup', 'cuman', 'kurang', 'lembab', 'untukku']"
193,produknya aman cuman mungkin bubble wrapnya dibungkus ke semua bagian produk supaya lebih aman baru mau coba semoga cocokkemasannya lucu,produknya aman cuman mungkin bubble wrapnya dibungkus ke semua bagian produk supaya lebih aman baru mau coba semoga cocokkemasannya lucu,"['produknya', 'aman', 'cuman', 'mungkin', 'bubble', 'wrapnya', 'dibungkus', 'ke', 'semua', 'bagian', 'produk', 'supaya', 'lebih', 'aman', 'baru', 'mau', 'coba', 'semoga', 'cocokkemasannya', 'lucu']"
194,cocok di kulit berminyak,cocok di kulit berminyak,"['cocok', 'di', 'kulit', 'berminyak']"
195,kukit terasa kesat setelah pemakaian harus dilanjut dengan cleanser dan moisturizer hasil pemakaian pertama ada sedikit berbeda packaging simpel,kukit terasa kesat setelah pemakaian harus dilanjut dengan cleanser dan moisturizer hasil pemakaian pertama ada sedikit berbeda packaging simpel,"['kukit', 'terasa', 'kesat', 'setelah', 'pemakaian', 'harus', 'dilanjut', 'dengan', 'cleanser', 'dan', 'moisturizer', 'hasil', 'pemakaian', 'pertama', 'ada', 'sedikit', 'berbeda', 'packaging', 'simpel']"
196,kemasannya kurang lux kalo pake tube kayak acne warrior gitu kan lebih keliatan lux nya warnanya sih okay dipake dikit aja pigmented tapi cuma mau kasih insight aja kalo bisa kemasannya dibuat lebih luxury lagi biar kayak produk skin game yang lain thanks,kemasannya kurang lux kalo pakai tube kayak acne warrior begitu kan lebih kelihatan lux nya warnanya sih okay dipakai dikit saja pigmented tapi cuma mau kasih insight saja kalo bisa kemasannya dibuat lebih luxury lagi biar kayak produk skin game yang lain thanks,"['kemasannya', 'kurang', 'lux', 'kalo', 'pakai', 'tube', 'kayak', 'acne', 'warrior', 'begitu', 'kan', 'lebih', 'kelihatan', 'lux', 'nya', 'warnanya', 'sih', 'okay', 'dipakai', 'dikit', 'saja', 'pigmented', 'tapi', 'cuma', 'mau', 'kasih', 'insight', 'saja', 'kalo', 'bisa', 'kemasannya', 'dibuat', 'lebih', 'luxury', 'lagi', 'biar', 'kayak', 'produk', 'skin', 'game', 'yang', 'lain', 'thanks']"
197,langganan skingame tapi semoga kualitas pengirimannya ditungkatkan ya saya beli bundle tapi ada yang kurang jadi dikirim lagi sayang bgt kalau kaya gini,langganan skingame tapi semoga kualitas pengirimannya ditungkatkan ya saya beli bundle tapi ada yang kurang jadi dikirim lagi sayang banget kalau kayak begini,"['langganan', 'skingame', 'tapi', 'semoga', 'kualitas', 'pengirimannya', 'ditungkatkan', 'ya', 'saya', 'beli', 'bundle', 'tapi', 'ada', 'yang', 'kurang', 'jadi', 'dikirim', 'lagi', 'sayang', 'banget', 'kalau', 'kayak', 'begini']"
198,kemasannya susah dibuka gabisa di pump hasilnya di kulit blm dicoba si tp semoga baguss,kemasannya susah dibuka enggak bisa di pump hasilnya di kulit belum dicoba sih tapi semoga bagus,"['kemasannya', 'susah', 'dibuka', 'enggak', 'bisa', 'di', 'pump', 'hasilnya', 'di', 'kulit', 'belum', 'dicoba', 'sih', 'tapi', 'semoga', 'bagus']"
199,produknya bagus tapi pas pengiriman produknya bocor jadi tumpah deh sedih banget gak pas ml deh terimanya,produknya bagus tapi pas pengiriman produknya bocor jadi tumpah deh sedih banget enggak pas ml deh terimanya,"['produknya', 'bagus', 'tapi', 'pas', 'pengiriman', 'produknya', 'bocor', 'jadi', 'tumpah', 'deh', 'sedih', 'banget', 'enggak', 'pas', 'ml', 'deh', 'terimanya']"
200,baru pertama kali coba moisturizer skingame padahal sebelumnya udah pernah rekomen temen yg brentusan abis pake moisturizer viral skin  dan ampuh kebalik yaa rekomen temen dulu baru coba buat sendiri  semoga cocok,baru pertama kali coba moisturizer skingame padahal sebelumnya sudah pernah rekomen teman yang brentusan habis pakai moisturizer viral skin  dan ampuh kebalik ya rekomen teman dulu baru coba buat sendiri  semoga cocok,"['baru', 'pertama', 'kali', 'coba', 'moisturizer', 'skingame', 'padahal', 'sebelumnya', 'sudah', 'pernah', 'rekomen', 'teman', 'yang', 'brentusan', 'habis', 'pakai', 'moisturizer', 'viral', 'skin', 'dan', 'ampuh', 'kebalik', 'ya', 'rekomen', 'teman', 'dulu', 'baru', 'coba', 'buat', 'sendiri', 'semoga', 'cocok']"
201,packaging ok moisturizer nya sendiri ga yang aneh aneh sih cuman ya di kulitku yang kering jujur kurang melembabkan,packaging ok moisturizer nya sendiri enggak yang aneh aneh sih cuman ya di kulitku yang kering jujur kurang melembabkan,"['packaging', 'ok', 'moisturizer', 'nya', 'sendiri', 'enggak', 'yang', 'aneh', 'aneh', 'sih', 'cuman', 'ya', 'di', 'kulitku', 'yang', 'kering', 'jujur', 'kurang', 'melembabkan']"
202,bagus sih tapi kalau udh mau habis keluarin dari botolnya susah soalnya botol besi ,bagus sih tapi kalau sudah mau habis keluarkan dari botolnya susah soalnya botol besi ,"['bagus', 'sih', 'tapi', 'kalau', 'sudah', 'mau', 'habis', 'keluarkan', 'dari', 'botolnya', 'susah', 'soalnya', 'botol', 'besi']"
203,pengiriman cepat barangnya aman tapi belum dicoba mudah an memberikan manfaat yg efektif,pengiriman cepat barangnya aman tapi belum dicoba mudah an memberikan manfaat yang efektif,"['pengiriman', 'cepat', 'barangnya', 'aman', 'tapi', 'belum', 'dicoba', 'mudah', 'an', 'memberikan', 'manfaat', 'yang', 'efektif']"
204,tutup pumpnya gak bisa berfungsi tp ok gentle bgt washnya,tutup pumpnya enggak bisa berfungsi tapi ok gentle banget washnya,"['tutup', 'pumpnya', 'enggak', 'bisa', 'berfungsi', 'tapi', 'ok', 'gentle', 'banget', 'washnya']"
205,paketnya safely arrived moisturizer nya ringan banget dipake semoga cocok di aku adminnya responsif dan sangat membantu terima kasih,paketnya safely arrived moisturizer nya ringan banget dipakai semoga cocok di aku adminnya responsif dan sangat membantu terima kasih,"['paketnya', 'safely', 'arrived', 'moisturizer', 'nya', 'ringan', 'banget', 'dipakai', 'semoga', 'cocok', 'di', 'aku', 'adminnya', 'responsif', 'dan', 'sangat', 'membantu', 'terima', 'kasih']"
206,packagingnya parah sih yg pink hero ngelupas gitu jd keliatan tube dalemnya tapi yg paling ganggu pas buka aluminium kedua cream nya susah dilepas jadi masih ada sisa plastik dan nggak bisa kebuka sempurna alhasil cream nya keluar dari sela plastiknya semoga bisa lebih baik lagi untuk experince usingnya karena produknya cukup ngaruh di kulit aku,packagingnya parah sih yang pink hero ngelupas begitu jadi kelihatan tube dalemnya tapi yang paling ganggu pas buka aluminium kedua cream nya susah dilepas jadi masih ada sisa plastik dan enggak bisa kebuka sempurna alhasil cream nya keluar dari sela plastiknya semoga bisa lebih baik lagi untuk experince usingnya karena produknya cukup ngaruh di kulit aku,"['packagingnya', 'parah', 'sih', 'yang', 'pink', 'hero', 'ngelupas', 'begitu', 'jadi', 'kelihatan', 'tube', 'dalemnya', 'tapi', 'yang', 'paling', 'ganggu', 'pas', 'buka', 'aluminium', 'kedua', 'cream', 'nya', 'susah', 'dilepas', 'jadi', 'masih', 'ada', 'sisa', 'plastik', 'dan', 'enggak', 'bisa', 'kebuka', 'sempurna', 'alhasil', 'cream', 'nya', 'keluar', 'dari', 'sela', 'plastiknya', 'semoga', 'bisa', 'lebih', 'baik', 'lagi', 'untuk', 'experince', 'usingnya', 'karena', 'produknya', 'cukup', 'ngaruh', 'di', 'kulit', 'aku']"
207,dari segi packing mohon diperhatikan lagi walaupun dus satuan nya masuk ke dus besar tapi kondisinya penyok kurang aman sebaiknya ditambahkan bubble wrap lagi kondisi barang masih aman,dari segi packing mohon diperhatikan lagi walaupun dus satuan nya masuk ke dus besar tapi kondisinya penyok kurang aman sebaiknya ditambahkan bubble wrap lagi kondisi barang masih aman,"['dari', 'segi', 'packing', 'mohon', 'diperhatikan', 'lagi', 'walaupun', 'dus', 'satuan', 'nya', 'masuk', 'ke', 'dus', 'besar', 'tapi', 'kondisinya', 'penyok', 'kurang', 'aman', 'sebaiknya', 'ditambahkan', 'bubble', 'wrap', 'lagi', 'kondisi', 'barang', 'masih', 'aman']"
208,baru mau coba tipe kulit kering sensitive semoga cocok,baru mau coba tipe kulit kering sensitive semoga cocok,"['baru', 'mau', 'coba', 'tipe', 'kulit', 'kering', 'sensitive', 'semoga', 'cocok']"
209,huaa sayang bgt di aku ngga cocok jadi tambah bnyk milia gt padahal udah berharap gede bgt terus mana isinya gede btw kulit aku oily dan gampang jerawatan terus juga jadi tambah berminyak hydrathing nya kuraaang bgt,huaa sayang banget di aku enggak cocok jadi tambah banyak milia begitu padahal sudah berharap gede banget terus mana isinya gede btw kulit aku oily dan gampang jerawatan terus juga jadi tambah berminyak hydrathing nya kuraaang banget,"['huaa', 'sayang', 'banget', 'di', 'aku', 'enggak', 'cocok', 'jadi', 'tambah', 'banyak', 'milia', 'begitu', 'padahal', 'sudah', 'berharap', 'gede', 'banget', 'terus', 'mana', 'isinya', 'gede', 'btw', 'kulit', 'aku', 'oily', 'dan', 'gampang', 'jerawatan', 'terus', 'juga', 'jadi', 'tambah', 'berminyak', 'hydrathing', 'nya', 'kuraaang', 'banget']"
210,belum di coba semoga cocok sayang kmrn ga sempet beli yang pore armor,belum di coba semoga cocok sayang kemarin enggak sempat beli yang pore armor,"['belum', 'di', 'coba', 'semoga', 'cocok', 'sayang', 'kemarin', 'enggak', 'sempat', 'beli', 'yang', 'pore', 'armor']"
211,karena model bubuk mgkn hrus ditmbh seal tmbhan dalamnya spt loose powder pas dibuka berantakan kmn tutupnya ga se seret itu jdi tkut nyimpennya ga bsa miring,karena model bubuk mungkin harus ditmbh seal tmbhan dalamnya seperti loose powder pas dibuka berantakan kemana tutupnya enggak se seret itu jadi takut nyimpennya enggak bisa miring,"['karena', 'model', 'bubuk', 'mungkin', 'harus', 'ditmbh', 'seal', 'tmbhan', 'dalamnya', 'seperti', 'loose', 'powder', 'pas', 'dibuka', 'berantakan', 'kemana', 'tutupnya', 'enggak', 'se', 'seret', 'itu', 'jadi', 'takut', 'nyimpennya', 'enggak', 'bisa', 'miring']"
212,alhamdulillah nyampe juga favorite essence kiraiin bakal dapat kemasan baru kiranya masih kemasan lama tpi tak pe lahh,alhamdulillah sampai juga favorite essence kiraiin bakal dapat kemasan baru kiranya masih kemasan lama tapi tak pe lah,"['alhamdulillah', 'sampai', 'juga', 'favorite', 'essence', 'kiraiin', 'bakal', 'dapat', 'kemasan', 'baru', 'kiranya', 'masih', 'kemasan', 'lama', 'tapi', 'tak', 'pe', 'lah']"
213,cocok di kulit normal kemasannya lucu cepat meresap,cocok di kulit normal kemasannya lucu cepat meresap,"['cocok', 'di', 'kulit', 'normal', 'kemasannya', 'lucu', 'cepat', 'meresap']"
214,packaging simpel packaging unik,packaging simpel packaging unik,"['packaging', 'simpel', 'packaging', 'unik']"
215,barang sesuai pesanan karna gk liat deskripsi akhirnya baru sampai tangan di hari ke semoga bisa menghilangkan jerawat diwajah sya,barang sesuai pesanan karena enggak lihat deskripsi akhirnya baru sampai tangan di hari ke semoga bisa menghilangkan jerawat diwajah saya,"['barang', 'sesuai', 'pesanan', 'karena', 'enggak', 'lihat', 'deskripsi', 'akhirnya', 'baru', 'sampai', 'tangan', 'di', 'hari', 'ke', 'semoga', 'bisa', 'menghilangkan', 'jerawat', 'diwajah', 'saya']"
216,gak tau kenapa setelah sekitar bulan baru order lagi texture yang baru di order ini lebih cair dari sebelumnya semoga aja kualitasnya tetap sama,enggak tau kenapa setelah sekitar bulan baru order lagi texture yang baru di order ini lebih cair dari sebelumnya semoga saja kualitasnya tetap sama,"['enggak', 'tau', 'kenapa', 'setelah', 'sekitar', 'bulan', 'baru', 'order', 'lagi', 'texture', 'yang', 'baru', 'di', 'order', 'ini', 'lebih', 'cair', 'dari', 'sebelumnya', 'semoga', 'saja', 'kualitasnya', 'tetap', 'sama']"
217,baru mau coba semoga cocok dan restock deh,baru mau coba semoga cocok dan restock deh,"['baru', 'mau', 'coba', 'semoga', 'cocok', 'dan', 'restock', 'deh']"
218,first time belum dicoba semoga cocok dan aman buat kulit,first time belum dicoba semoga cocok dan aman buat kulit,"['first', 'time', 'belum', 'dicoba', 'semoga', 'cocok', 'dan', 'aman', 'buat', 'kulit']"
219,formula nya bagus sih mudah menyerap  dlm kulit tp kulit sy sensitif bgt sm alkohol dan ini lumayan kandungan alkohol nya jd rada nyelekit di kulit wajah saya,formula nya bagus sih mudah menyerap  dalam kulit tapi kulit saya sensitif banget sama alkohol dan ini lumayan kandungan alkohol nya jadi rada nyelekit di kulit wajah saya,"['formula', 'nya', 'bagus', 'sih', 'mudah', 'menyerap', 'dalam', 'kulit', 'tapi', 'kulit', 'saya', 'sensitif', 'banget', 'sama', 'alkohol', 'dan', 'ini', 'lumayan', 'kandungan', 'alkohol', 'nya', 'jadi', 'rada', 'nyelekit', 'di', 'kulit', 'wajah', 'saya']"
220,masih kemasan lama,masih kemasan lama,"['masih', 'kemasan', 'lama']"
221,sayangnya gapake bubble warp untung barang sampi dengan selamat,sayangnya enggak pakai bubble warp untung barang sampi dengan selamat,"['sayangnya', 'enggak', 'pakai', 'bubble', 'warp', 'untung', 'barang', 'sampi', 'dengan', 'selamat']"
222,barang ga dibungkus bubble wrap sama sekali langsung dimasukin ke mardus beresiko bocor atau rusak,barang enggak dibungkus bubble wrap sama sekali langsung dimasuki ke mardus beresiko bocor atau rusak,"['barang', 'enggak', 'dibungkus', 'bubble', 'wrap', 'sama', 'sekali', 'langsung', 'dimasuki', 'ke', 'mardus', 'beresiko', 'bocor', 'atau', 'rusak']"
223,tutup atasnya longgar gak click gitu but overall packaging cakep gada masalah teksturnya gel lembut gak licin tapi mudah meresap kerasa dingiiiin utk yg ada jerawat yakin bikin calming efek lembabnya utk dikulit keringku  aja sama seperti produk gel lainnya,tutup atasnya longgar enggak click begitu but overall packaging cakep enggak ada masalah teksturnya gel lembut enggak licin tapi mudah meresap kerasa dingiiiin untuk yang ada jerawat yakin bikin calming efek lembabnya untuk dikulit keringku  saja sama seperti produk gel lainnya,"['tutup', 'atasnya', 'longgar', 'enggak', 'click', 'begitu', 'but', 'overall', 'packaging', 'cakep', 'enggak', 'ada', 'masalah', 'teksturnya', 'gel', 'lembut', 'enggak', 'licin', 'tapi', 'mudah', 'meresap', 'kerasa', 'dingiiiin', 'untuk', 'yang', 'ada', 'jerawat', 'yakin', 'bikin', 'calming', 'efek', 'lembabnya', 'untuk', 'dikulit', 'keringku', 'saja', 'sama', 'seperti', 'produk', 'gel', 'lainnya']"
224,sedikit luber isinya,sedikit luber isinya,"['sedikit', 'luber', 'isinya']"
225,produknya bocor sedikit,produknya bocor sedikit,"['produknya', 'bocor', 'sedikit']"
226,sudah sampai akhirnya kebagian juga setelah nunggu acne warrior lamaa bgt sayangnya toe nya agak rembes ke kotaknya but it  okay,sudah sampai akhirnya kebagian juga setelah menunggu acne warrior lama banget sayangnya toe nya agak rembes ke kotaknya but itu  okay,"['sudah', 'sampai', 'akhirnya', 'kebagian', 'juga', 'setelah', 'menunggu', 'acne', 'warrior', 'lama', 'banget', 'sayangnya', 'toe', 'nya', 'agak', 'rembes', 'ke', 'kotaknya', 'but', 'itu', 'okay']"
227,kulit gatal setelah pemakaian sepertinya tidak cocok,kulit gatal setelah pemakaian sepertinya tidak cocok,"['kulit', 'gatal', 'setelah', 'pemakaian', 'sepertinya', 'tidak', 'cocok']"
228,packaging nya aman baru pertama kali coba ini semoga cocok,packaging nya aman baru pertama kali coba ini semoga cocok,"['packaging', 'nya', 'aman', 'baru', 'pertama', 'kali', 'coba', 'ini', 'semoga', 'cocok']"
229,untuk jerawat mata lumayan cepet tp jerawat mendem perlu waktu,untuk jerawat mata lumayan cepat tapi jerawat mendem perlu waktu,"['untuk', 'jerawat', 'mata', 'lumayan', 'cepat', 'tapi', 'jerawat', 'mendem', 'perlu', 'waktu']"
230,kaget bgt liat ukuran gram,kaget banget lihat ukuran gram,"['kaget', 'banget', 'lihat', 'ukuran', 'gram']"
231,nice service sunscreennya gak waterproof jadi kalo dipake wudhu akan ninggalin whitecast which not so good for me nggak lengket tp jadi keset di muka,nice service sunscreennya enggak waterproof jadi kalo dipakai wudhu akan meninggalkan whitecast which not so good for me enggak lengket tapi jadi keset di muka,"['nice', 'service', 'sunscreennya', 'enggak', 'waterproof', 'jadi', 'kalo', 'dipakai', 'wudhu', 'akan', 'meninggalkan', 'whitecast', 'which', 'not', 'so', 'good', 'for', 'me', 'enggak', 'lengket', 'tapi', 'jadi', 'keset', 'di', 'muka']"
232,susah di bland di wajah,susah di bland di wajah,"['susah', 'di', 'bland', 'di', 'wajah']"
233,tekstur ga seringan cloud,tekstur enggak seringan cloud,"['tekstur', 'enggak', 'seringan', 'cloud']"
234,kurang cocok di muka ane ada rekom cara pake yg ini,kurang cocok di muka ane ada rekom cara pakai yang ini,"['kurang', 'cocok', 'di', 'muka', 'ane', 'ada', 'rekom', 'cara', 'pakai', 'yang', 'ini']"
235,cepat meresap formulanya ringan seperti yg ada di claim produknya tidak lemgket juga serta mudah di baurkan tidak meninggalkan white cast di kulit,cepat meresap formulanya ringan seperti yang ada di claim produknya tidak lemgket juga serta mudah di baurkan tidak meninggalkan white cast di kulit,"['cepat', 'meresap', 'formulanya', 'ringan', 'seperti', 'yang', 'ada', 'di', 'claim', 'produknya', 'tidak', 'lemgket', 'juga', 'serta', 'mudah', 'di', 'baurkan', 'tidak', 'meninggalkan', 'white', 'cast', 'di', 'kulit']"
236,barang yang aku beli teksturnya kayak gak rata gitu ada grenjel grenjel nya jadi agak susah nakar konsisten dengan volume yang sama di dua jari teksturnya juga lebih padat dan susah di blendnya tapi once udah set suka sama glow up effectnya minusnya lagi kalau udah kena air dia kayak ada residunya gitu di deket mata rada bingung apakah produknya emang gini atau aku terima produk yang kualitasnya kurang oke,barang yang aku beli teksturnya kayak enggak rata begitu ada grenjel grenjel nya jadi agak susah nakar konsisten dengan volume yang sama di dua jari teksturnya juga lebih padat dan susah di blendnya tapi once sudah set suka sama glow up effectnya minusnya lagi kalau sudah kena air dia kayak ada residunya begitu di dekat mata rada bingung apakah produknya memang begini atau aku terima produk yang kualitasnya kurang oke,"['barang', 'yang', 'aku', 'beli', 'teksturnya', 'kayak', 'enggak', 'rata', 'begitu', 'ada', 'grenjel', 'grenjel', 'nya', 'jadi', 'agak', 'susah', 'nakar', 'konsisten', 'dengan', 'volume', 'yang', 'sama', 'di', 'dua', 'jari', 'teksturnya', 'juga', 'lebih', 'padat', 'dan', 'susah', 'di', 'blendnya', 'tapi', 'once', 'sudah', 'set', 'suka', 'sama', 'glow', 'up', 'effectnya', 'minusnya', 'lagi', 'kalau', 'sudah', 'kena', 'air', 'dia', 'kayak', 'ada', 'residunya', 'begitu', 'di', 'dekat', 'mata', 'rada', 'bingung', 'apakah', 'produknya', 'memang', 'begini', 'atau', 'aku', 'terima', 'produk', 'yang', 'kualitasnya', 'kurang', 'oke']"
237,packagingnya bisa diperbaiki ya untungnya barangnya aman tapi tadi tinggal selipin aja udah keambil barangnya kalau dari produknya semoga awet dan cocok ya,packagingnya bisa diperbaiki ya untungnya barangnya aman tapi tadi tinggal selipin saja sudah keambil barangnya kalau dari produknya semoga awet dan cocok ya,"['packagingnya', 'bisa', 'diperbaiki', 'ya', 'untungnya', 'barangnya', 'aman', 'tapi', 'tadi', 'tinggal', 'selipin', 'saja', 'sudah', 'keambil', 'barangnya', 'kalau', 'dari', 'produknya', 'semoga', 'awet', 'dan', 'cocok', 'ya']"
238,proses dikirimnya lama barang so far oke oke saja packingnya super aman,proses dikirimnya lama barang so far oke oke saja packingnya super aman,"['proses', 'dikirimnya', 'lama', 'barang', 'so', 'far', 'oke', 'oke', 'saja', 'packingnya', 'super', 'aman']"
239,akhirnya mendarat pelembab kesayangan,akhirnya mendarat pelembab kesayangan,"['akhirnya', 'mendarat', 'pelembab', 'kesayangan']"
240,pump nya macet,pump nya macet,"['pump', 'nya', 'macet']"
241,barangnya sudah sampaiiii kalau hasilnya memuaskan nanti aku kasih bintang hhehehehr,barangnya sudah sampaiiii kalau hasilnya memuaskan nanti aku kasih bintang hhehehehr,"['barangnya', 'sudah', 'sampaiiii', 'kalau', 'hasilnya', 'memuaskan', 'nanti', 'aku', 'kasih', 'bintang', 'hhehehehr']"
242,udah botol ketiga mantap deh tipe kulitku kombinasi,sudah botol ketiga mantap deh tipe kulitku kombinasi,"['sudah', 'botol', 'ketiga', 'mantap', 'deh', 'tipe', 'kulitku', 'kombinasi']"
243,bahannya ringan gampang menyerap semoga cocok,bahannya ringan gampang menyerap semoga cocok,"['bahannya', 'ringan', 'gampang', 'menyerap', 'semoga', 'cocok']"
244,baru pertamakali nyoba,baru pertamakali mencoba,"['baru', 'pertamakali', 'mencoba']"
245,seperti megecil,seperti mengecil,"['seperti', 'mengecil']"
246,produk packingnya rapi dan bagus cuma ternyata ga cocok di kulit aku,produk packingnya rapi dan bagus cuma ternyata enggak cocok di kulit aku,"['produk', 'packingnya', 'rapi', 'dan', 'bagus', 'cuma', 'ternyata', 'enggak', 'cocok', 'di', 'kulit', 'aku']"
247,baguss tp ternyata ukurannya jd kecil bgtt kurang buat aku yg lg breakout muka beli januari awal feb pertengahan dah abis,bagus tapi ternyata ukurannya jadi kecil banget kurang buat aku yang lagi breakout muka beli januari awal feb pertengahan deh habis,"['bagus', 'tapi', 'ternyata', 'ukurannya', 'jadi', 'kecil', 'banget', 'kurang', 'buat', 'aku', 'yang', 'lagi', 'breakout', 'muka', 'beli', 'januari', 'awal', 'feb', 'pertengahan', 'deh', 'habis']"
248,pack ya bagus dan tekstur pelelehan nya aku bngtt tapi pengiriman nya lama bngtt,pack ya bagus dan tekstur pelelehan nya aku banget tapi pengiriman nya lama banget,"['pack', 'ya', 'bagus', 'dan', 'tekstur', 'pelelehan', 'nya', 'aku', 'banget', 'tapi', 'pengiriman', 'nya', 'lama', 'banget']"
249,baru pertama kali beli disini dan ternyata pengiriman dan packing baik walaupun cuma beli satu tapi dikirim pake kardus yg lumayan kokoh terima kasih,baru pertama kali beli disini dan ternyata pengiriman dan packing baik walaupun cuma beli satu tapi dikirim pakai kardus yang lumayan kokoh terima kasih,"['baru', 'pertama', 'kali', 'beli', 'disini', 'dan', 'ternyata', 'pengiriman', 'dan', 'packing', 'baik', 'walaupun', 'cuma', 'beli', 'satu', 'tapi', 'dikirim', 'pakai', 'kardus', 'yang', 'lumayan', 'kokoh', 'terima', 'kasih']"
250,baru sampai lihat testimoni orang pada bilang bagus semoga cocok diaku ya next mau coba porenya ,baru sampai lihat testimoni orang pada bilang bagus semoga cocok diaku ya next mau coba porenya ,"['baru', 'sampai', 'lihat', 'testimoni', 'orang', 'pada', 'bilang', 'bagus', 'semoga', 'cocok', 'diaku', 'ya', 'next', 'mau', 'coba', 'porenya']"
251,best purchase during quarantine yang ini aja hasil repurchase walaupun punyaku di rumah belum habis kalo pake pas tidur besoknya jerawat kempes kayak ban orang bandel yang motornya parkir sembarangan kalo pake siang siang juga bisa,best purchase during quarantine yang ini saja hasil repurchase walaupun punyaku di rumah belum habis kalo pakai pas tidur besoknya jerawat kempes kayak ban orang bandel yang motornya parkir sembarangan kalo pakai siang siang juga bisa,"['best', 'purchase', 'during', 'quarantine', 'yang', 'ini', 'saja', 'hasil', 'repurchase', 'walaupun', 'punyaku', 'di', 'rumah', 'belum', 'habis', 'kalo', 'pakai', 'pas', 'tidur', 'besoknya', 'jerawat', 'kempes', 'kayak', 'ban', 'orang', 'bandel', 'yang', 'motornya', 'parkir', 'sembarangan', 'kalo', 'pakai', 'siang', 'siang', 'juga', 'bisa']"
252,bagus dan udh saya gunakan dan sesusai rekomendasi deh,bagus dan sudah saya gunakan dan sesusai rekomendasi deh,"['bagus', 'dan', 'sudah', 'saya', 'gunakan', 'dan', 'sesusai', 'rekomendasi', 'deh']"
