,Review,Review_norm,review_tokens,review_tokens_SR
51,jujur agak panik pas liat dusnya penyok tapi ternyata isinya aman meskipun pas buka dus kemasan tutup botol moist nya agak kurang rapet untung isinya masih aman gak luber kemana mana baru sekali pake produk yang ini oke banget pas dipake ke kulit cocok suka sama packing barunya,jujur agak panik pas lihat dusnya penyok tapi ternyata isinya aman meskipun pas buka dus kemasan tutup botol moist nya agak kurang rapet untung isinya masih aman enggak luber kemana mana baru sekali pakai produk yang ini oke banget pas dipakai ke kulit cocok suka sama packing barunya,"['jujur', 'agak', 'panik', 'pas', 'lihat', 'dusnya', 'penyok', 'tapi', 'ternyata', 'isinya', 'aman', 'meskipun', 'pas', 'buka', 'dus', 'kemasan', 'tutup', 'botol', 'moist', 'nya', 'agak', 'kurang', 'rapet', 'untung', 'isinya', 'masih', 'aman', 'enggak', 'luber', 'kemana', 'mana', 'baru', 'sekali', 'pakai', 'produk', 'yang', 'ini', 'oke', 'banget', 'pas', 'dipakai', 'ke', 'kulit', 'cocok', 'suka', 'sama', 'packing', 'barunya']","['jujur', 'panik', 'pas', 'lihat', 'dusnya', 'penyok', 'ternyata', 'isinya', 'aman', 'meskipun', 'pas', 'buka', 'dus', 'kemasan', 'tutup', 'botol', 'moist', 'nya', 'kurang', 'rapet', 'untung', 'isinya', 'aman', 'enggak', 'luber', 'mana', 'baru', 'sekali', 'pakai', 'produk', 'oke', 'banget', 'pas', 'dipakai', 'kulit', 'cocok', 'suka', 'sama', 'packing', 'barunya']"
52,cocok di kulit berminyak kemasannya lucu,cocok di kulit berminyak kemasannya lucu,"['cocok', 'di', 'kulit', 'berminyak', 'kemasannya', 'lucu']","['cocok', 'kulit', 'berminyak', 'kemasannya', 'lucu']"
53,bahannya ringan cepet meresap terus packaging nya ok banget,bahannya ringan cepat meresap terus packaging nya ok banget,"['bahannya', 'ringan', 'cepat', 'meresap', 'terus', 'packaging', 'nya', 'ok', 'banget']","['bahannya', 'ringan', 'cepat', 'meresap', 'terus', 'packaging', 'nya', 'banget']"
54,terima kasih banyak paket sudah sampai dengan selamat,terima kasih banyak paket sudah sampai dengan selamat,"['terima', 'kasih', 'banyak', 'paket', 'sudah', 'sampai', 'dengan', 'selamat']","['terima', 'kasih', 'banyak', 'paket', 'selamat']"
55,barang bagus sesuai packing mantap terima kasih,barang bagus sesuai packing mantap terima kasih,"['barang', 'bagus', 'sesuai', 'packing', 'mantap', 'terima', 'kasih']","['barang', 'bagus', 'sesuai', 'packing', 'mantap', 'terima', 'kasih']"
56,gausah ditanya lagi emang sebagus itu lembab dan bisa bantu pulih skin barier sejauh ini moisturizer yg gak akan ganti lagi,enggak usah ditanya lagi memang sebagus itu lembab dan bisa bantu pulih skin barier sejauh ini moisturizer yang enggak akan ganti lagi,"['enggak', 'usah', 'ditanya', 'lagi', 'memang', 'sebagus', 'itu', 'lembab', 'dan', 'bisa', 'bantu', 'pulih', 'skin', 'barier', 'sejauh', 'ini', 'moisturizer', 'yang', 'enggak', 'akan', 'ganti', 'lagi']","['enggak', 'usah', 'ditanya', 'memang', 'sebagus', 'lembab', 'bantu', 'pulih', 'skin', 'barier', 'sejauh', 'moisturizer', 'enggak', 'ganti']"
57,produk sangat bangus langsung menyerap dan membuat lembab,produk sangat bangus langsung menyerap dan membuat lembab,"['produk', 'sangat', 'bangus', 'langsung', 'menyerap', 'dan', 'membuat', 'lembab']","['produk', 'sangat', 'bangus', 'langsung', 'menyerap', 'membuat', 'lembab']"
58,udah repurchase berkali produk simple dan efektif packaging jg simple dan aman,sudah repurchase berkali produk simple dan efektif packaging juga simple dan aman,"['sudah', 'repurchase', 'berkali', 'produk', 'simple', 'dan', 'efektif', 'packaging', 'juga', 'simple', 'dan', 'aman']","['repurchase', 'berkali', 'produk', 'simple', 'efektif', 'packaging', 'simple', 'aman']"
59,cocok di kulit saya tekstur ringan dan sangat cepat menyerap di kulit super recommended,cocok di kulit saya tekstur ringan dan sangat cepat menyerap di kulit super recommended,"['cocok', 'di', 'kulit', 'saya', 'tekstur', 'ringan', 'dan', 'sangat', 'cepat', 'menyerap', 'di', 'kulit', 'super', 'recommended']","['cocok', 'kulit', 'tekstur', 'ringan', 'sangat', 'cepat', 'menyerap', 'kulit', 'super', 'recommended']"
60,baru pertama kali beli skin game mudah mudahan cocok,baru pertama kali beli skin game mudah mudahan cocok,"['baru', 'pertama', 'kali', 'beli', 'skin', 'game', 'mudah', 'mudahan', 'cocok']","['baru', 'pertama', 'kali', 'beli', 'skin', 'game', 'mudah', 'mudahan', 'cocok']"
61,akhirnyaaa menemukan moisturizer yg cocokkk moistnya ringan dan cepet menyerap aku udah make tube tube bisa dipake bulan lebih tergantung pemakaiannya,akhirnya menemukan moisturizer yang cocok moistnya ringan dan cepat menyerap aku sudah memakai tube tube bisa dipakai bulan lebih tergantung pemakaiannya,"['akhirnya', 'menemukan', 'moisturizer', 'yang', 'cocok', 'moistnya', 'ringan', 'dan', 'cepat', 'menyerap', 'aku', 'sudah', 'memakai', 'tube', 'tube', 'bisa', 'dipakai', 'bulan', 'lebih', 'tergantung', 'pemakaiannya']","['akhirnya', 'menemukan', 'moisturizer', 'cocok', 'moistnya', 'ringan', 'cepat', 'menyerap', 'aku', 'memakai', 'tube', 'tube', 'dipakai', 'bulan', 'lebih', 'tergantung', 'pemakaiannya']"
62,baguss semoga cocok,bagus semoga cocok,"['bagus', 'semoga', 'cocok']","['bagus', 'semoga', 'cocok']"
63,baru mau dicoba semoga cocok,baru mau dicoba semoga cocok,"['baru', 'mau', 'dicoba', 'semoga', 'cocok']","['baru', 'mau', 'dicoba', 'semoga', 'cocok']"
64,produk ori dan aman kakak adminnya juga ramah banget bakal repurchase lagiii deh kayaknya,produk orisinal dan aman kakak adminnya juga ramah banget bakal repurchase lagi deh kayaknya,"['produk', 'orisinal', 'dan', 'aman', 'kakak', 'adminnya', 'juga', 'ramah', 'banget', 'bakal', 'repurchase', 'lagi', 'deh', 'kayaknya']","['produk', 'orisinal', 'aman', 'kakak', 'adminnya', 'ramah', 'banget', 'bakal', 'repurchase', 'deh', 'kayaknya']"
65,pengiriman dan pengemasan cepat bgt aman produk sesuai udh pernah coba dan lumayan bikin jerawat cpt mateng thankyou,pengiriman dan pengemasan cepat banget aman produk sesuai sudah pernah coba dan lumayan bikin jerawat cepat mateng thankyou,"['pengiriman', 'dan', 'pengemasan', 'cepat', 'banget', 'aman', 'produk', 'sesuai', 'sudah', 'pernah', 'coba', 'dan', 'lumayan', 'bikin', 'jerawat', 'cepat', 'mateng', 'thankyou']","['pengiriman', 'pengemasan', 'cepat', 'banget', 'aman', 'produk', 'sesuai', 'pernah', 'coba', 'lumayan', 'bikin', 'jerawat', 'cepat', 'mateng', 'thankyou']"
66,baunya agak aneh apek dan bau besi seperti dr tempatnya saya pernah pakai sabun lain yg tanpa bau tp ga pernah spt ini jd kurang nyaman pakainya dan sampai skrg masih ada,baunya agak aneh apek dan bau besi seperti dari tempatnya saya pernah pakai sabun lain yang tanpa bau tapi enggak pernah seperti ini jadi kurang nyaman pakainya dan sampai sekarang masih ada,"['baunya', 'agak', 'aneh', 'apek', 'dan', 'bau', 'besi', 'seperti', 'dari', 'tempatnya', 'saya', 'pernah', 'pakai', 'sabun', 'lain', 'yang', 'tanpa', 'bau', 'tapi', 'enggak', 'pernah', 'seperti', 'ini', 'jadi', 'kurang', 'nyaman', 'pakainya', 'dan', 'sampai', 'sekarang', 'masih', 'ada']","['baunya', 'aneh', 'apek', 'bau', 'besi', 'tempatnya', 'pernah', 'pakai', 'sabun', 'bau', 'enggak', 'pernah', 'jadi', 'kurang', 'nyaman', 'pakainya', 'sekarang']"
67,dari dulu selalu jadi langganan untuk solusi kalau lagi jerawatan bulan ini kebetulan lagi breakout dan tidak pikir lama langsung checkout kembali ini holy grail  love you kembali serebu,dari dulu selalu jadi langganan untuk solusi kalau lagi jerawatan bulan ini kebetulan lagi breakout dan tidak pikir lama langsung checkout kembali ini holy grail  love you kembali serebu,"['dari', 'dulu', 'selalu', 'jadi', 'langganan', 'untuk', 'solusi', 'kalau', 'lagi', 'jerawatan', 'bulan', 'ini', 'kebetulan', 'lagi', 'breakout', 'dan', 'tidak', 'pikir', 'lama', 'langsung', 'checkout', 'kembali', 'ini', 'holy', 'grail', 'love', 'you', 'kembali', 'serebu']","['dulu', 'selalu', 'jadi', 'langganan', 'solusi', 'kalau', 'jerawatan', 'bulan', 'kebetulan', 'breakout', 'pikir', 'lama', 'langsung', 'checkout', 'holy', 'grail', 'love', 'you', 'serebu']"
68,barang sampai dgn selamat packagingnya jg aman semoga cocok,barang sampai dengan selamat packagingnya juga aman semoga cocok,"['barang', 'sampai', 'dengan', 'selamat', 'packagingnya', 'juga', 'aman', 'semoga', 'cocok']","['barang', 'selamat', 'packagingnya', 'aman', 'semoga', 'cocok']"
69,warna nya kuning entah karena apa,warna nya kuning entah karena apa,"['warna', 'nya', 'kuning', 'entah', 'karena', 'apa']","['warna', 'nya', 'kuning', 'entah', 'apa']"
70,baru pertama kali coba semoga cocok thank you seller,baru pertama kali coba semoga cocok thank you seller,"['baru', 'pertama', 'kali', 'coba', 'semoga', 'cocok', 'thank', 'you', 'seller']","['baru', 'pertama', 'kali', 'coba', 'semoga', 'cocok', 'thank', 'you', 'seller']"
71,barang sampai dgn selamat,barang sampai dengan selamat,"['barang', 'sampai', 'dengan', 'selamat']","['barang', 'selamat']"
72,packing rapi dan aman barang sesuai pesenan,packing rapi dan aman barang sesuai pesanan,"['packing', 'rapi', 'dan', 'aman', 'barang', 'sesuai', 'pesanan']","['packing', 'rapi', 'aman', 'barang', 'sesuai', 'pesanan']"
73,this moisturizer is seriously  game changer  love how one bottle could last me months,this moisturizer is seriously  game changer  love how one bottle could last me months,"['this', 'moisturizer', 'is', 'seriously', 'game', 'changer', 'love', 'how', 'one', 'bottle', 'could', 'last', 'me', 'months']","['this', 'moisturizer', 'is', 'seriously', 'game', 'changer', 'love', 'how', 'one', 'bottle', 'could', 'last', 'me', 'months']"
74,baeu nyoba pertama kali smoga bisa cocok krn reviewnya bagus,baru mencoba pertama kali semoga bisa cocok karena reviewnya bagus,"['baru', 'mencoba', 'pertama', 'kali', 'semoga', 'bisa', 'cocok', 'karena', 'reviewnya', 'bagus']","['baru', 'mencoba', 'pertama', 'kali', 'semoga', 'cocok', 'reviewnya', 'bagus']"
75,ringan bgt waktu di apply cocok buat kulit berminyak moist parahh,ringan banget waktu di apply cocok buat kulit berminyak moist parah,"['ringan', 'banget', 'waktu', 'di', 'apply', 'cocok', 'buat', 'kulit', 'berminyak', 'moist', 'parah']","['ringan', 'banget', 'waktu', 'apply', 'cocok', 'buat', 'kulit', 'berminyak', 'moist', 'parah']"
76,botol keduaaa aslii butuh bulan untuk habisin botol pertama cocok bgt di kulit oilyy mudah meresap dan menurutku mudah meredakan jerawat juga sii packaging aman dan rapiiih bangett luuvvv,botol kedua asli butuh bulan untuk habisin botol pertama cocok banget di kulit oily mudah meresap dan menurutku mudah meredakan jerawat juga sih packaging aman dan rapi banget love,"['botol', 'kedua', 'asli', 'butuh', 'bulan', 'untuk', 'habisin', 'botol', 'pertama', 'cocok', 'banget', 'di', 'kulit', 'oily', 'mudah', 'meresap', 'dan', 'menurutku', 'mudah', 'meredakan', 'jerawat', 'juga', 'sih', 'packaging', 'aman', 'dan', 'rapi', 'banget', 'love']","['botol', 'kedua', 'asli', 'butuh', 'bulan', 'habisin', 'botol', 'pertama', 'cocok', 'banget', 'kulit', 'oily', 'mudah', 'meresap', 'menurutku', 'mudah', 'meredakan', 'jerawat', 'sih', 'packaging', 'aman', 'rapi', 'banget', 'love']"
77,bagusss delivery lumayan lama,bagus delivery lumayan lama,"['bagus', 'delivery', 'lumayan', 'lama']","['bagus', 'delivery', 'lumayan', 'lama']"
78,lagi nyoba nih pertama kali udah make harian wow aku suka banget teksturnyaa oilyskin friendly banget luvvv nanti kalo udah abis aku mau beli yang gede,lagi mencoba nih pertama kali sudah memakai harian wow aku suka banget teksturnyaa oilyskin friendly banget love nanti kalo sudah habis aku mau beli yang gede,"['lagi', 'mencoba', 'nih', 'pertama', 'kali', 'sudah', 'memakai', 'harian', 'wow', 'aku', 'suka', 'banget', 'teksturnyaa', 'oilyskin', 'friendly', 'banget', 'love', 'nanti', 'kalo', 'sudah', 'habis', 'aku', 'mau', 'beli', 'yang', 'gede']","['mencoba', 'nih', 'pertama', 'kali', 'memakai', 'harian', 'wow', 'aku', 'suka', 'banget', 'teksturnyaa', 'oilyskin', 'friendly', 'banget', 'love', 'kalo', 'habis', 'aku', 'mau', 'beli', 'gede']"
79,product bagus harga promo dapet cashback,product bagus harga promo dapat cashback,"['product', 'bagus', 'harga', 'promo', 'dapat', 'cashback']","['product', 'bagus', 'harga', 'promo', 'cashback']"
80,pengemasannya cepat dan aman baru nyobain moisturizernya dan so far aman mungkin bakal repurchase lagi nanti thank you,pengemasannya cepat dan aman baru mencoba moisturizernya dan so far aman mungkin bakal repurchase lagi nanti thank you,"['pengemasannya', 'cepat', 'dan', 'aman', 'baru', 'mencoba', 'moisturizernya', 'dan', 'so', 'far', 'aman', 'mungkin', 'bakal', 'repurchase', 'lagi', 'nanti', 'thank', 'you']","['pengemasannya', 'cepat', 'aman', 'baru', 'mencoba', 'moisturizernya', 'so', 'far', 'aman', 'mungkin', 'bakal', 'repurchase', 'thank', 'you']"
81,thanks mau dicoba dulu produknya,thanks mau dicoba dulu produknya,"['thanks', 'mau', 'dicoba', 'dulu', 'produknya']","['thanks', 'mau', 'dicoba', 'dulu', 'produknya']"
82,pumpnya jelek sekali pas dipakai malah muncrat uda habis botol tp belum ada perubahan untuk kulit jerawat sedang,pumpnya jelek sekali pas dipakai malah muncrat sudah habis botol tapi belum ada perubahan untuk kulit jerawat sedang,"['pumpnya', 'jelek', 'sekali', 'pas', 'dipakai', 'malah', 'muncrat', 'sudah', 'habis', 'botol', 'tapi', 'belum', 'ada', 'perubahan', 'untuk', 'kulit', 'jerawat', 'sedang']","['pumpnya', 'jelek', 'sekali', 'pas', 'dipakai', 'malah', 'muncrat', 'habis', 'botol', 'perubahan', 'kulit', 'jerawat', 'sedang']"
83,seperti megecil,seperti mengecil,"['seperti', 'mengecil']",['mengecil']
84,baunya mild tekstur gel mudah meresap exp nya masih,baunya mild tekstur gel mudah meresap exp nya masih,"['baunya', 'mild', 'tekstur', 'gel', 'mudah', 'meresap', 'exp', 'nya', 'masih']","['baunya', 'mild', 'tekstur', 'gel', 'mudah', 'meresap', 'exp', 'nya']"
85,love banget sama pelayanannya,love banget sama pelayanannya,"['love', 'banget', 'sama', 'pelayanannya']","['love', 'banget', 'sama', 'pelayanannya']"
86,expired,expired,['expired'],['expired']
87,packaging bagus beda dari moisturizer kebanyakan teksturnya gel kental pas dioles ada sensasi dinginnya dan cepat meresap cukup kali pump bisa untuk pemakaian seluruh wajah kayaknya bakalan irit banget ini pemakaiannya semoga cocok di kulit wajah aku ya,packaging bagus beda dari moisturizer kebanyakan teksturnya gel kental pas dioles ada sensasi dinginnya dan cepat meresap cukup kali pump bisa untuk pemakaian seluruh wajah kayaknya bakalan irit banget ini pemakaiannya semoga cocok di kulit wajah aku ya,"['packaging', 'bagus', 'beda', 'dari', 'moisturizer', 'kebanyakan', 'teksturnya', 'gel', 'kental', 'pas', 'dioles', 'ada', 'sensasi', 'dinginnya', 'dan', 'cepat', 'meresap', 'cukup', 'kali', 'pump', 'bisa', 'untuk', 'pemakaian', 'seluruh', 'wajah', 'kayaknya', 'bakalan', 'irit', 'banget', 'ini', 'pemakaiannya', 'semoga', 'cocok', 'di', 'kulit', 'wajah', 'aku', 'ya']","['packaging', 'bagus', 'beda', 'moisturizer', 'kebanyakan', 'teksturnya', 'gel', 'kental', 'pas', 'dioles', 'sensasi', 'dinginnya', 'cepat', 'meresap', 'cukup', 'kali', 'pump', 'pemakaian', 'seluruh', 'wajah', 'kayaknya', 'bakalan', 'irit', 'banget', 'pemakaiannya', 'semoga', 'cocok', 'kulit', 'wajah', 'aku']"
88,belum dicoba semoga cocok pengiriman cepat packing aman trmaksih,belum dicoba semoga cocok pengiriman cepat packing aman terima kasih,"['belum', 'dicoba', 'semoga', 'cocok', 'pengiriman', 'cepat', 'packing', 'aman', 'terima', 'kasih']","['dicoba', 'semoga', 'cocok', 'pengiriman', 'cepat', 'packing', 'aman', 'terima', 'kasih']"
89,repurchase kedua kali,repurchase kedua kali,"['repurchase', 'kedua', 'kali']","['repurchase', 'kedua', 'kali']"
90,moisturizer favorit,moisturizer favorit,"['moisturizer', 'favorit']","['moisturizer', 'favorit']"
91,ringan dan melembabkan bener bener ga salah buat coba,ringan dan melembabkan benar benar enggak salah buat coba,"['ringan', 'dan', 'melembabkan', 'benar', 'benar', 'enggak', 'salah', 'buat', 'coba']","['ringan', 'melembabkan', 'benar', 'benar', 'enggak', 'salah', 'buat', 'coba']"
92,first impression botolnya cantik amat woy plisss buat produknya sebenernya ga bisa di ulas sih ya karena baru pakai tapi moisturizernya cepet meresap dan yaa gimana moisturizer pada umumnya melembabkan,first impression botolnya cantik amat woy plis buat produknya sebenarnya enggak bisa di ulas sih ya karena baru pakai tapi moisturizernya cepat meresap dan ya bagaimana moisturizer pada umumnya melembabkan,"['first', 'impression', 'botolnya', 'cantik', 'amat', 'woy', 'plis', 'buat', 'produknya', 'sebenarnya', 'enggak', 'bisa', 'di', 'ulas', 'sih', 'ya', 'karena', 'baru', 'pakai', 'tapi', 'moisturizernya', 'cepat', 'meresap', 'dan', 'ya', 'bagaimana', 'moisturizer', 'pada', 'umumnya', 'melembabkan']","['first', 'impression', 'botolnya', 'cantik', 'woy', 'plis', 'buat', 'produknya', 'sebenarnya', 'enggak', 'ulas', 'sih', 'baru', 'pakai', 'moisturizernya', 'cepat', 'meresap', 'bagaimana', 'moisturizer', 'umumnya', 'melembabkan']"
93,teksturnya ringan mudah merasap baru pertama kali coba semoga cocok di kulit aku packingnya aman bgt dikasih box trus pake bubble wrap,teksturnya ringan mudah merasap baru pertama kali coba semoga cocok di kulit aku packingnya aman banget dikasih box terus pakai bubble wrap,"['teksturnya', 'ringan', 'mudah', 'merasap', 'baru', 'pertama', 'kali', 'coba', 'semoga', 'cocok', 'di', 'kulit', 'aku', 'packingnya', 'aman', 'banget', 'dikasih', 'box', 'terus', 'pakai', 'bubble', 'wrap']","['teksturnya', 'ringan', 'mudah', 'merasap', 'baru', 'pertama', 'kali', 'coba', 'semoga', 'cocok', 'kulit', 'aku', 'packingnya', 'aman', 'banget', 'dikasih', 'box', 'terus', 'pakai', 'bubble', 'wrap']"
94,baru mau coba tipe kulit kering sensitive semoga cocok,baru mau coba tipe kulit kering sensitive semoga cocok,"['baru', 'mau', 'coba', 'tipe', 'kulit', 'kering', 'sensitive', 'semoga', 'cocok']","['baru', 'mau', 'coba', 'tipe', 'kulit', 'kering', 'sensitive', 'semoga', 'cocok']"
95,tipe kulitku oily ini oke banget di kulit kelembaban nya oke buat seharian dan teksturnya ringan banget cepat meresap udah gitu isinya banyak,tipe kulitku oily ini oke banget di kulit kelembaban nya oke buat seharian dan teksturnya ringan banget cepat meresap sudah begitu isinya banyak,"['tipe', 'kulitku', 'oily', 'ini', 'oke', 'banget', 'di', 'kulit', 'kelembaban', 'nya', 'oke', 'buat', 'seharian', 'dan', 'teksturnya', 'ringan', 'banget', 'cepat', 'meresap', 'sudah', 'begitu', 'isinya', 'banyak']","['tipe', 'kulitku', 'oily', 'oke', 'banget', 'kulit', 'kelembaban', 'nya', 'oke', 'buat', 'seharian', 'teksturnya', 'ringan', 'banget', 'cepat', 'meresap', 'isinya', 'banyak']"
96,ini tube kedua aku dan aku cocok banget sama produknya ringan enak banget dipakenya dan ngelembabin kulit aku tipe oily dan ini cukup dipake malem aja sampe siangnya masih ngelembabin banget,ini tube kedua aku dan aku cocok banget sama produknya ringan enak banget dipakai dan ngelembabin kulit aku tipe oily dan ini cukup dipakai malam saja sampai siangnya masih ngelembabin banget,"['ini', 'tube', 'kedua', 'aku', 'dan', 'aku', 'cocok', 'banget', 'sama', 'produknya', 'ringan', 'enak', 'banget', 'dipakai', 'dan', 'ngelembabin', 'kulit', 'aku', 'tipe', 'oily', 'dan', 'ini', 'cukup', 'dipakai', 'malam', 'saja', 'sampai', 'siangnya', 'masih', 'ngelembabin', 'banget']","['tube', 'kedua', 'aku', 'aku', 'cocok', 'banget', 'sama', 'produknya', 'ringan', 'enak', 'banget', 'dipakai', 'ngelembabin', 'kulit', 'aku', 'tipe', 'oily', 'cukup', 'dipakai', 'malam', 'siangnya', 'ngelembabin', 'banget']"
97,enak bagus tp sayang mahal,enak bagus tapi sayang mahal,"['enak', 'bagus', 'tapi', 'sayang', 'mahal']","['enak', 'bagus', 'sayang', 'mahal']"
98,cocokan aja klo produknya soal pelayanan pengiriman kemasan semua okay,cocokan saja kalo produknya soal pelayanan pengiriman kemasan semua okay,"['cocokan', 'saja', 'kalo', 'produknya', 'soal', 'pelayanan', 'pengiriman', 'kemasan', 'semua', 'okay']","['cocokan', 'kalo', 'produknya', 'soal', 'pelayanan', 'pengiriman', 'kemasan', 'semua', 'okay']"
